date_time,traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Smoke,Snow,Squall,Thunderstorm
2017-05-22 23:00:00,1137,0,285.43,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 00:00:00,772,0,284.76,0,0,40,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 01:00:00,446,0,283.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 02:00:00,300,0,283.16,0,0,40,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 03:00:00,357,0,282.78,0,0,40,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 04:00:00,829,0,282.91,0,0,75,0,0,1,0,0,0,0,0,0,0,0
2017-05-23 05:00:00,2913,0,282.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-23 06:00:00,5930,0,282.69,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-23 07:00:00,6873,0,282.42,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-23 08:00:00,5968,0,282.82,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 09:00:00,5082,0,283.28,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 10:00:00,4324,0,284.52,0,0,90,0,0,1,0,0,0,0,0,0,0,0
2017-05-23 11:00:00,4517,0,285.55,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 12:00:00,4695,0,286.28,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 13:00:00,4771,0,286.75,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 14:00:00,4997,0,287.58,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 15:00:00,5762,0,287.65,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 16:00:00,6349,0,288.02,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 17:00:00,5837,0,287.65,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 18:00:00,4256,0,288.02,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-23 19:00:00,3299,0,288.09,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 20:00:00,2936,0,287.28,0,0,40,0,0,1,0,0,0,0,0,0,0,0
2017-05-23 21:00:00,3205,0,286.82,0,0,40,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 22:00:00,1929,0,285.89,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-05-23 23:00:00,1110,0,285.22,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 00:00:00,649,0,284.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-24 01:00:00,434,0,283.49,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-24 02:00:00,302,0,282.53,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-24 03:00:00,337,0,281.84,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 04:00:00,875,0,281.65,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 05:00:00,3006,0,281.27,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-24 06:00:00,5982,0,281.09,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-24 07:00:00,6832,0,281.46,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 08:00:00,6042,0,282.08,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 09:00:00,5109,0,283.35,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 10:00:00,4398,0,284.21,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 11:00:00,4541,0,285.54,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 12:00:00,4747,0,287.02,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 13:00:00,4728,0,287.36,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 14:00:00,5087,0,287.75,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 15:00:00,5604,0,288.21,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 16:00:00,6607,0,288.61,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 17:00:00,6011,0,289.15,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 18:00:00,4379,0,289.15,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 19:00:00,3759,0,289.08,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 20:00:00,3084,0,288.88,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 21:00:00,2753,0,287.9,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 22:00:00,3360,0,286.87,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-24 23:00:00,1863,0,286.3,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 00:00:00,706,0,285.65,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 01:00:00,425,0,285.16,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 02:00:00,292,0,283.99,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 03:00:00,365,0,282.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-05-25 04:00:00,870,0,281.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-05-25 05:00:00,2925,0,281.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-05-25 06:00:00,5898,0,280.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-05-25 07:00:00,6500,0,282.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-05-25 08:00:00,5277,0,284.28,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-25 09:00:00,5251,0,286.48,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-25 10:00:00,4668,0,288.48,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-25 11:00:00,4824,0,289.88,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 12:00:00,4879,0,290.58,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 13:00:00,4916,0,291.35,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 14:00:00,5132,0,292.15,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 15:00:00,5814,0,292.95,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 16:00:00,6324,0,293.68,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 17:00:00,5997,0,293.68,0,0,40,0,0,0,0,0,0,1,0,0,0,0
2017-05-25 18:00:00,4659,0,294.15,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 19:00:00,3611,0,294.02,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 20:00:00,3329,0,292.84,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-25 21:00:00,2876,0,291.55,0,0,75,0,0,1,0,0,0,0,0,0,0,0
2017-05-25 22:00:00,2249,0,290.84,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2017-05-25 23:00:00,1282,0,290.09,0,0,40,0,0,0,0,0,0,1,0,0,0,0
2017-05-26 00:00:00,808,0,289.42,0,0,40,0,0,0,0,0,0,1,0,0,0,0
2017-05-26 01:00:00,454,0,289.28,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 02:00:00,367,0,289.37,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 03:00:00,432,0,289.29,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 04:00:00,833,0,289.15,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 05:00:00,2612,0,289.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-26 06:00:00,5179,0,288.81,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-26 07:00:00,5985,0,288.88,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 08:00:00,5118,0,289.61,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 09:00:00,4933,0,290.62,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-26 10:00:00,4475,0,291.55,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 11:00:00,4701,0,292.46,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 12:00:00,5090,0,293.39,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 13:00:00,4913,0,295.14,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 14:00:00,5312,0,296.27,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 15:00:00,5657,0,297.22,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 16:00:00,5656,0,297.77,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-26 17:00:00,4927,0,298.15,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 18:00:00,4251,0,298.08,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-26 19:00:00,3355,0,297.72,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-26 20:00:00,2988,0,296.84,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-26 21:00:00,3040,0,295.09,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-26 22:00:00,3138,0,292.59,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-26 23:00:00,2016,0,290.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 00:00:00,1373,0,289.47,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 01:00:00,763,0,287.84,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 02:00:00,699,0,285.72,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 03:00:00,403,0,285.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 04:00:00,392,0,284.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 05:00:00,476,0,283.84,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 06:00:00,931,0,283.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 07:00:00,1241,0,284.28,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 08:00:00,1968,0,287.33,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-27 09:00:00,3032,0,290.54,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-27 10:00:00,3812,0,292.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 11:00:00,4174,0,293.68,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-27 12:00:00,4393,0,294.09,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 13:00:00,4280,0,293.82,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-27 14:00:00,4028,0,293.75,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-27 15:00:00,3915,0,294.21,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-27 16:00:00,3697,0,294.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 17:00:00,3763,0,294.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 18:00:00,3552,0,294.55,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-27 19:00:00,2988,0,294.48,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-27 20:00:00,2873,0,293.71,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-27 21:00:00,2918,0,292.21,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-27 22:00:00,3050,0,290.52,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-27 23:00:00,2143,0,290.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 00:00:00,1439,0,290.08,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 01:00:00,947,0,289.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 02:00:00,795,0,289.02,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 03:00:00,476,0,288.62,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 04:00:00,392,0,287.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 05:00:00,501,0,286.41,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 06:00:00,924,0,286.15,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-28 07:00:00,1212,0,286.58,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 08:00:00,1888,0,287.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 09:00:00,2877,0,289.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 10:00:00,3519,0,290.02,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-28 11:00:00,4009,0,290.62,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-28 12:00:00,4325,0,291.62,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-28 13:00:00,4089,0,292.75,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-28 14:00:00,4007,0,293.34,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-28 15:00:00,3657,0,293.55,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-28 16:00:00,3664,0,294.09,0,0,75,0,0,0,0,0,0,0,0,0,0,1
2017-05-28 17:00:00,3525,0,293.7,0,0,90,0,0,0,0,0,0,0,0,0,0,1
2017-05-28 18:00:00,3188,0,291.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-05-28 19:00:00,2990,0,292.89,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-28 20:00:00,3646,0,291.62,0,0,40,0,0,0,0,0,0,1,0,0,0,0
2017-05-28 21:00:00,2736,0,288.71,0,0,40,0,0,0,0,0,0,0,0,0,0,1
2017-05-28 22:00:00,2472,0,286.35,0,0,75,0,0,0,0,0,0,0,0,0,0,1
2017-05-28 23:00:00,1649,0,285.78,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-29 00:00:00,1538,1,285.87,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 01:00:00,906,1,286.42,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 02:00:00,442,1,286.02,0,0,40,0,0,1,0,0,0,0,0,0,0,0
2017-05-29 03:00:00,307,1,285.82,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 04:00:00,306,1,285.62,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 05:00:00,541,1,285.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-29 06:00:00,930,1,285.15,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 07:00:00,1222,1,285.22,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 08:00:00,1735,1,285.68,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 09:00:00,2371,1,286.15,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 10:00:00,2609,1,286.42,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 11:00:00,3351,1,286.71,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 12:00:00,3504,1,287.35,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 13:00:00,3584,1,288.69,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 14:00:00,3855,1,288.59,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 15:00:00,3908,1,290.02,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 16:00:00,3845,1,290.09,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 17:00:00,3518,1,290.02,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 18:00:00,3333,1,289.28,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 19:00:00,2878,1,289.28,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 20:00:00,2580,1,288.95,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 21:00:00,2286,1,287.53,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-29 22:00:00,1863,1,286.89,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-29 23:00:00,1071,1,286.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-30 00:00:00,636,0,286.02,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 01:00:00,329,0,285.28,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 02:00:00,280,0,285.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-30 03:00:00,313,0,284.71,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 04:00:00,786,0,284.4,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 05:00:00,2845,0,284.62,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 06:00:00,5710,0,284.55,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 07:00:00,6736,0,284.49,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 08:00:00,5858,0,284.75,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 09:00:00,4909,0,284.89,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 10:00:00,4452,0,285.22,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-30 11:00:00,4720,0,285.35,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 12:00:00,4762,0,285.68,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-30 13:00:00,4866,0,286.15,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-30 14:00:00,5054,0,286.69,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-30 15:00:00,5677,0,286.62,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-30 16:00:00,6507,0,287.29,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-05-30 17:00:00,5987,0,287.75,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 18:00:00,4495,0,287.43,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 19:00:00,3317,0,287.08,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 20:00:00,2764,0,286.82,0,0,90,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 21:00:00,2408,0,286.49,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 22:00:00,1779,0,286.15,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-30 23:00:00,1121,0,285.03,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 00:00:00,680,0,284.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 01:00:00,384,0,283.9,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-05-31 02:00:00,274,0,284.21,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-31 03:00:00,359,0,284.09,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 04:00:00,856,0,283.55,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 05:00:00,3017,0,283.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 06:00:00,5993,0,282.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 07:00:00,6462,0,282.68,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 08:00:00,5895,0,284.68,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-05-31 09:00:00,5366,0,287.61,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 10:00:00,4619,0,289.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 11:00:00,5043,0,291.72,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 12:00:00,4977,0,292.9,0,0,20,0,1,0,0,0,0,0,0,0,0,0
2017-05-31 13:00:00,4855,0,294.15,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 14:00:00,5027,0,294.88,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 15:00:00,5680,0,295.42,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 16:00:00,6471,0,295.88,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 17:00:00,6107,0,296.01,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 18:00:00,4484,0,296.08,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 19:00:00,3393,0,295.62,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 20:00:00,3157,0,295.02,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017-05-31 21:00:00,2806,0,292.56,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 22:00:00,2100,0,289.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-05-31 23:00:00,1213,0,285.97,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 00:00:00,736,0,283.63,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 01:00:00,462,0,282.53,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 02:00:00,295,0,281.85,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 03:00:00,373,0,280.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017-06-01 04:00:00,848,0,279.82,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 05:00:00,3000,0,279.91,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 06:00:00,5953,0,279.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 07:00:00,6533,0,280.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 08:00:00,5949,0,284.39,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 09:00:00,5123,0,288.83,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 10:00:00,4717,0,292.14,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 11:00:00,4909,0,293.96,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 12:00:00,4978,0,295.28,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 13:00:00,5066,0,296.15,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-06-01 14:00:00,5228,0,296.86,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-06-01 15:00:00,5527,0,297.55,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-06-01 16:00:00,5790,0,298.36,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-06-01 17:00:00,6202,0,298.51,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 18:00:00,4683,0,298.58,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 19:00:00,3765,0,298.44,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 20:00:00,3266,0,297.8,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 21:00:00,3224,0,294.89,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 22:00:00,2290,0,291.16,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-01 23:00:00,1407,0,289.56,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 00:00:00,782,0,288.56,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 01:00:00,461,0,287.36,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 02:00:00,343,0,285.76,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 03:00:00,375,0,284.73,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 04:00:00,847,0,284.16,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 05:00:00,2803,0,284.09,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 06:00:00,5528,0,284.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 07:00:00,6385,0,286.5,0,0,20,0,1,0,0,0,0,0,0,0,0,0
2017-06-02 08:00:00,5570,0,289.78,0,0,20,0,1,0,0,0,0,0,0,0,0,0
2017-06-02 09:00:00,4961,0,292.28,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 10:00:00,4694,0,295,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 11:00:00,5070,0,297.28,0,0,20,0,1,0,0,0,0,0,0,0,0,0
2017-06-02 12:00:00,5071,0,299.35,0,0,20,0,1,0,0,0,0,0,0,0,0,0
2017-06-02 13:00:00,5051,0,301.36,0,0,20,0,1,0,0,0,0,0,0,0,0,0
2017-06-02 14:00:00,5331,0,302.36,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-06-02 15:00:00,5665,0,302.82,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 16:00:00,6053,0,303.82,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 17:00:00,5639,0,304.15,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-06-02 18:00:00,4421,0,304.51,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 19:00:00,4111,0,303.9,0,0,40,0,1,0,0,0,0,0,0,0,0,0
2017-06-02 20:00:00,3558,0,302.69,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 21:00:00,3370,0,300.69,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 22:00:00,2886,0,299.22,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-02 23:00:00,2251,0,298.35,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-06-03 00:00:00,1538,0,297.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-06-03 01:00:00,906,0,297.16,0,0,90,0,0,0,0,0,0,1,0,0,0,0
2017-06-03 02:00:00,900,0,296.88,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017-06-03 03:00:00,488,0,296.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-03 04:00:00,658,0,296.48,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-03 05:00:00,672,0,295.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-03 06:00:00,1304,0,295.09,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-03 07:00:00,1683,0,295.02,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-03 08:00:00,2505,0,296.68,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-03 09:00:00,3464,0,297.55,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-06-03 10:00:00,4248,0,298.54,0,0,75,0,1,0,0,0,0,0,0,0,0,0
2017-06-03 11:00:00,4513,0,299.81,0,0,75,0,0,0,0,0,0,1,0,0,0,0
2017-06-03 12:00:00,4883,0,301.28,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-03 13:00:00,4827,0,302.62,0,0,75,0,1,0,0,0,0,0,0,0,0,0
