timestamp;Price;P_Forecast_Total_Load;P_Forecast_Zonal_Load
2012-10-12 19:00:00;43;18811;6057
2012-10-12 20:00:00;40.59;18367;5866
2012-10-12 21:00:00;36.07;17698;5630
2012-10-12 22:00:00;32.55;16802;5364
2012-10-12 23:00:00;29.24;15749;5030
2012-10-13 00:00:00;32.72;14694;4603
2012-10-13 01:00:00;32.91;13843;4366
2012-10-13 02:00:00;32.88;13323;4190
2012-10-13 03:00:00;31.32;13069;4099
2012-10-13 04:00:00;31.38;13092;4059
2012-10-13 05:00:00;31.19;13499;4083
2012-10-13 06:00:00;34.65;14177;4331
2012-10-13 07:00:00;35.21;14851;4535
2012-10-13 08:00:00;36.53;15470;4757
2012-10-13 09:00:00;42.23;16240;5017
2012-10-13 10:00:00;42.42;16728;5209
2012-10-13 11:00:00;40.61;16864;5331
2012-10-13 12:00:00;37.68;16756;5376
2012-10-13 13:00:00;36.71;16584;5362
2012-10-13 14:00:00;36.04;16346;5318
2012-10-13 15:00:00;35.39;16182;5279
2012-10-13 16:00:00;35.58;16214;5270
2012-10-13 17:00:00;38.04;16434;5273
2012-10-13 18:00:00;43.46;17143;5375
2012-10-13 19:00:00;45.32;17775;5498
2012-10-13 20:00:00;42.17;17452;5422
2012-10-13 21:00:00;37.65;16807;5272
2012-10-13 22:00:00;33.59;15927;5076
2012-10-13 23:00:00;35.15;14943;4816
2012-10-14 00:00:00;32.71;14068;4515
2012-10-14 01:00:00;31.87;13463;4260
2012-10-14 02:00:00;29.57;12908;4084
2012-10-14 03:00:00;28.63;12575;3985
2012-10-14 04:00:00;28.94;12494;3925
2012-10-14 05:00:00;28.48;12632;3899
2012-10-14 06:00:00;29.08;13106;4135
2012-10-14 07:00:00;27.49;13534;4272
2012-10-14 08:00:00;30.24;14020;4416
2012-10-14 09:00:00;32.66;14767;4665
2012-10-14 10:00:00;34.31;15350;4900
2012-10-14 11:00:00;35.23;15746;5111
2012-10-14 12:00:00;35.33;15948;5270
2012-10-14 13:00:00;34.13;16056;5374
2012-10-14 14:00:00;34.6;16055;5421
2012-10-14 15:00:00;35.28;16058;5447
2012-10-14 16:00:00;37.19;16225;5482
2012-10-14 17:00:00;39.77;16509;5491
2012-10-14 18:00:00;45.73;17100;5547
2012-10-14 19:00:00;44.95;17642;5663
2012-10-14 20:00:00;44.85;17349;5589
2012-10-14 21:00:00;39.43;16751;5459
2012-10-14 22:00:00;36.33;15812;5234
2012-10-14 23:00:00;33.39;14706;4896
2012-10-15 00:00:00;33.3;13692;4468
2012-10-15 01:00:00;31.88;13127;4232
2012-10-15 02:00:00;31.13;12854;4146
2012-10-15 03:00:00;29.55;12739;4121
2012-10-15 04:00:00;30.68;12804;4123
2012-10-15 05:00:00;32.71;13384;4248
2012-10-15 06:00:00;39.28;15236;4877
2012-10-15 07:00:00;42.99;17004;5535
2012-10-15 08:00:00;44.17;18062;6061
2012-10-15 09:00:00;46;18720;6426
2012-10-15 10:00:00;47.13;19144;6620
2012-10-15 11:00:00;47.41;19338;6710
2012-10-15 12:00:00;46.97;19307;6750
2012-10-15 13:00:00;46.61;19281;6764
2012-10-15 14:00:00;45.77;19170;6741
2012-10-15 15:00:00;46.23;18982;6700
2012-10-15 16:00:00;51.22;18964;6694
2012-10-15 17:00:00;51.75;19048;6656
2012-10-15 18:00:00;54.77;19433;6547
2012-10-15 19:00:00;55.71;19757;6466
2012-10-15 20:00:00;52.1;19127;6216
2012-10-15 21:00:00;43.66;18135;5926
2012-10-15 22:00:00;40.15;16751;5545
2012-10-15 23:00:00;31.9;15200;5045
2012-10-16 00:00:00;36.72;13841;4519
2012-10-16 01:00:00;31.75;13395;4359
2012-10-16 02:00:00;29.07;13076;4202
2012-10-16 03:00:00;27.75;12928;4132
2012-10-16 04:00:00;29.32;12975;4120
2012-10-16 05:00:00;34.14;13539;4267
2012-10-16 06:00:00;42.58;15304;4768
2012-10-16 07:00:00;45.22;16938;5361
2012-10-16 08:00:00;45.4;17761;5797
2012-10-16 09:00:00;46.98;18195;6089
2012-10-16 10:00:00;48.17;18414;6224
2012-10-16 11:00:00;47.58;18472;6296
2012-10-16 12:00:00;46.74;18366;6323
2012-10-16 13:00:00;45.65;18286;6326
2012-10-16 14:00:00;45.58;18179;6311
2012-10-16 15:00:00;45.41;18063;6300
2012-10-16 16:00:00;45.49;18164;6334
2012-10-16 17:00:00;45.66;18399;6362
2012-10-16 18:00:00;50.09;18974;6356
2012-10-16 19:00:00;52.32;19405;6337
2012-10-16 20:00:00;48.14;18955;6150
2012-10-16 21:00:00;44.23;18120;5911
2012-10-16 22:00:00;37.81;16871;5573
2012-10-16 23:00:00;32.69;15428;5120
2012-10-17 00:00:00;32.94;14229;4652
2012-10-17 01:00:00;31.25;13495;4366
2012-10-17 02:00:00;28.8;13102;4187
2012-10-17 03:00:00;28.19;12929;4101
2012-10-17 04:00:00;29.17;13020;4093
2012-10-17 05:00:00;33.38;13780;4292
2012-10-17 06:00:00;42.58;15526;4765
2012-10-17 07:00:00;44.11;17215;5369
2012-10-17 08:00:00;43.46;17992;5809
2012-10-17 09:00:00;44.63;18367;6094
2012-10-17 10:00:00;44.62;18526;6219
2012-10-17 11:00:00;45.4;18497;6271
2012-10-17 12:00:00;44.81;18322;6282
2012-10-17 13:00:00;44.65;18207;6280
2012-10-17 14:00:00;44.62;18067;6268
2012-10-17 15:00:00;44.61;17926;6259
2012-10-17 16:00:00;43.54;17966;6288
2012-10-17 17:00:00;45.34;18147;6305
2012-10-17 18:00:00;51.56;18779;6313
2012-10-17 19:00:00;52.65;19271;6304
2012-10-17 20:00:00;46.42;18847;6128
2012-10-17 21:00:00;42.59;17961;5892
2012-10-17 22:00:00;38.56;16643;5564
2012-10-17 23:00:00;33.49;15124;5114
2012-10-18 00:00:00;31.51;13955;4655
2012-10-18 01:00:00;29.8;13346;4322
2012-10-18 02:00:00;28.8;12964;4143
2012-10-18 03:00:00;28.18;12795;4060
2012-10-18 04:00:00;29.48;12876;4051
2012-10-18 05:00:00;31.83;13568;4240
2012-10-18 06:00:00;42.62;15307;4741
2012-10-18 07:00:00;44.4;17022;5382
2012-10-18 08:00:00;42.86;17788;5838
2012-10-18 09:00:00;44.86;18178;6129
2012-10-18 10:00:00;45.63;18406;6269
2012-10-18 11:00:00;45.67;18460;6345
2012-10-18 12:00:00;45.47;18392;6381
2012-10-18 13:00:00;44.82;18366;6403
2012-10-18 14:00:00;44.61;18292;6406
2012-10-18 15:00:00;44.36;18221;6412
2012-10-18 16:00:00;44.65;18313;6459
2012-10-18 17:00:00;45.39;18507;6476
2012-10-18 18:00:00;53.53;19029;6450
2012-10-18 19:00:00;54.43;19333;6394
2012-10-18 20:00:00;46.09;18857;6181
2012-10-18 21:00:00;41.93;17993;5924
2012-10-18 22:00:00;35.62;16725;5585
2012-10-18 23:00:00;31.92;15273;5144
2012-10-19 00:00:00;32.4;13965;4649
2012-10-19 01:00:00;29.22;13310;4388
2012-10-19 02:00:00;27.35;12949;4242
2012-10-19 03:00:00;27.37;12775;4168
2012-10-19 04:00:00;27.63;12828;4154
2012-10-19 05:00:00;31.83;13462;4309
2012-10-19 06:00:00;42.87;15280;4916
2012-10-19 07:00:00;45.24;17089;5612
2012-10-19 08:00:00;44.91;17991;6123
2012-10-19 09:00:00;46.56;18530;6467
2012-10-19 10:00:00;47.02;18852;6646
2012-10-19 11:00:00;47.72;18954;6726
2012-10-19 12:00:00;46.9;18870;6750
2012-10-19 13:00:00;46.32;18788;6746
2012-10-19 14:00:00;45.21;18654;6720
2012-10-19 15:00:00;45.2;18488;6685
2012-10-19 16:00:00;45.24;18447;6668
2012-10-19 17:00:00;45.39;18472;6616
2012-10-19 18:00:00;55;18828;6506
2012-10-19 19:00:00;52.61;18992;6396
2012-10-19 20:00:00;44.32;18300;6104
2012-10-19 21:00:00;39.32;17377;5797
2012-10-19 22:00:00;35.01;16243;5452
2012-10-19 23:00:00;32.42;14977;5054
2012-10-20 00:00:00;31.77;13873;4686
2012-10-20 01:00:00;27.77;13455;4527
2012-10-20 02:00:00;25.78;12952;4325
2012-10-20 03:00:00;24.76;12648;4203
2012-10-20 04:00:00;24.64;12605;4144
2012-10-20 05:00:00;24.87;12814;4142
2012-10-20 06:00:00;28.39;13589;4447
2012-10-20 07:00:00;28.95;14399;4724
2012-10-20 08:00:00;32.4;15045;4970
2012-10-20 09:00:00;36.99;15835;5257
2012-10-20 10:00:00;37.96;16390;5479
2012-10-20 11:00:00;36.36;16631;5619
2012-10-20 12:00:00;36.16;16618;5668
2012-10-20 13:00:00;36.21;16512;5656
2012-10-20 14:00:00;34.26;16340;5616
2012-10-20 15:00:00;34.11;16202;5576
2012-10-20 16:00:00;35.74;16248;5561
2012-10-20 17:00:00;36.99;16467;5563
2012-10-20 18:00:00;43.33;17175;5669
2012-10-20 19:00:00;42.41;17598;5761
2012-10-20 20:00:00;37.73;17137;5624
2012-10-20 21:00:00;34.56;16439;5431
2012-10-20 22:00:00;31.48;15577;5189
2012-10-20 23:00:00;28.9;14643;4904
2012-10-21 00:00:00;35.87;13772;4557
2012-10-21 01:00:00;30.71;13165;4305
2012-10-21 02:00:00;26.94;12713;4157
2012-10-21 03:00:00;25.47;12427;4065
2012-10-21 04:00:00;25.19;12397;4014
2012-10-21 05:00:00;26.09;12531;3964
2012-10-21 06:00:00;27.12;13141;4198
2012-10-21 07:00:00;27.36;13692;4351
2012-10-21 08:00:00;31.35;14080;4488
2012-10-21 09:00:00;36.08;14677;4693
2012-10-21 10:00:00;36.26;15139;4881
2012-10-21 11:00:00;36.36;15388;5032
2012-10-21 12:00:00;36.17;15466;5122
2012-10-21 13:00:00;35.8;15443;5161
2012-10-21 14:00:00;33.43;15334;5169
2012-10-21 15:00:00;33.58;15296;5177
2012-10-21 16:00:00;35.11;15445;5207
2012-10-21 17:00:00;37.33;15835;5265
2012-10-21 18:00:00;45.63;16773;5439
2012-10-21 19:00:00;45.63;17308;5563
2012-10-21 20:00:00;44.25;17032;5512
2012-10-21 21:00:00;40.7;16424;5401
2012-10-21 22:00:00;36.82;15474;5187
2012-10-21 23:00:00;30.92;14378;4879
2012-10-22 00:00:00;31.53;13543;4604
2012-10-22 01:00:00;29.44;12930;4263
2012-10-22 02:00:00;27.04;12632;4127
2012-10-22 03:00:00;25.92;12503;4065
2012-10-22 04:00:00;26.86;12609;4068
2012-10-22 05:00:00;32.86;13268;4237
2012-10-22 06:00:00;42.73;15050;4740
2012-10-22 07:00:00;45.36;16772;5349
2012-10-22 08:00:00;45.44;17549;5782
2012-10-22 09:00:00;45.92;17959;6067
2012-10-22 10:00:00;46.64;18199;6207
2012-10-22 11:00:00;46.46;18272;6273
2012-10-22 12:00:00;46.39;18214;6311
2012-10-22 13:00:00;46.42;18168;6327
2012-10-22 14:00:00;46.12;18064;6332
2012-10-22 15:00:00;45.48;17994;6342
2012-10-22 16:00:00;45.43;18094;6389
2012-10-22 17:00:00;45.6;18325;6425
2012-10-22 18:00:00;56.8;19017;6441
2012-10-22 19:00:00;64.03;19285;6392
2012-10-22 20:00:00;47.59;18772;6204
2012-10-22 21:00:00;41.65;17902;5974
2012-10-22 22:00:00;37.49;16631;5641
2012-10-22 23:00:00;31.81;15206;5208
2012-10-23 00:00:00;29.02;13964;4707
2012-10-23 01:00:00;26.55;13260;4415
2012-10-23 02:00:00;24.78;12873;4218
2012-10-23 03:00:00;24.78;12688;4117
2012-10-23 04:00:00;25.37;12768;4106
2012-10-23 05:00:00;30.98;13454;4310
2012-10-23 06:00:00;43.7;15164;4779
2012-10-23 07:00:00;49.81;16897;5421
2012-10-23 08:00:00;46.61;17624;5871
2012-10-23 09:00:00;49.55;18044;6170
2012-10-23 10:00:00;51.18;18300;6322
2012-10-23 11:00:00;51.65;18407;6408
2012-10-23 12:00:00;50.98;18382;6465
2012-10-23 13:00:00;50.74;18363;6491
2012-10-23 14:00:00;50.53;18270;6504
2012-10-23 15:00:00;50.49;18221;6526
2012-10-23 16:00:00;50.65;18340;6577
2012-10-23 17:00:00;51.31;18577;6608
2012-10-23 18:00:00;59.68;19233;6595
2012-10-23 19:00:00;65.15;19412;6505
2012-10-23 20:00:00;52.01;18866;6286
2012-10-23 21:00:00;49.23;17963;6038
2012-10-23 22:00:00;42.9;16654;5688
2012-10-23 23:00:00;36.13;15207;5243
2012-10-24 00:00:00;26.92;14048;4719
2012-10-24 01:00:00;26.2;13322;4430
2012-10-24 02:00:00;24.61;12902;4233
2012-10-24 03:00:00;23.61;12691;4132
2012-10-24 04:00:00;24.55;12776;4119
2012-10-24 05:00:00;28.87;13482;4325
2012-10-24 06:00:00;38.77;15132;4820
2012-10-24 07:00:00;44.83;16868;5488
2012-10-24 08:00:00;44.46;17622;5959
2012-10-24 09:00:00;45.3;18074;6272
2012-10-24 10:00:00;45.61;18348;6424
2012-10-24 11:00:00;46.01;18459;6491
2012-10-24 12:00:00;45.93;18441;6528
2012-10-24 13:00:00;45.63;18408;6525
2012-10-24 14:00:00;45.43;18300;6506
2012-10-24 15:00:00;45.47;18223;6499
2012-10-24 16:00:00;45.48;18349;6537
2012-10-24 17:00:00;46;18603;6576
2012-10-24 18:00:00;56.84;19267;6592
2012-10-24 19:00:00;54.89;19429;6517
2012-10-24 20:00:00;45.63;18837;6281
2012-10-24 21:00:00;43.44;17917;6015
2012-10-24 22:00:00;35.94;16629;5655
2012-10-24 23:00:00;30.77;15199;5193
2012-10-25 00:00:00;28.78;13970;4685
2012-10-25 01:00:00;26.88;13317;4425
2012-10-25 02:00:00;24.55;12919;4253
2012-10-25 03:00:00;24.2;12719;4160
2012-10-25 04:00:00;24.98;12815;4146
2012-10-25 05:00:00;28.67;13520;4331
2012-10-25 06:00:00;38.63;15159;4882
2012-10-25 07:00:00;41.36;16904;5567
2012-10-25 08:00:00;42.38;17665;6041
2012-10-25 09:00:00;43.79;18153;6363
2012-10-25 10:00:00;44.84;18450;6520
2012-10-25 11:00:00;45.25;18620;6600
2012-10-25 12:00:00;45.18;18642;6653
2012-10-25 13:00:00;44.85;18656;6664
2012-10-25 14:00:00;44.77;18613;6660
2012-10-25 15:00:00;44.39;18581;6660
2012-10-25 16:00:00;44.05;18667;6686
2012-10-25 17:00:00;44.38;18804;6682
2012-10-25 18:00:00;52.9;19379;6660
2012-10-25 19:00:00;49.93;19506;6556
2012-10-25 20:00:00;44.49;18909;6299
2012-10-25 21:00:00;40.63;18003;6021
2012-10-25 22:00:00;34.04;16707;5655
2012-10-25 23:00:00;29.07;15276;5193
2012-10-26 00:00:00;29.99;13954;4673
2012-10-26 01:00:00;28.64;13257;4402
2012-10-26 02:00:00;26.93;12865;4239
2012-10-26 03:00:00;26.16;12661;4147
2012-10-26 04:00:00;26.81;12736;4127
2012-10-26 05:00:00;30.78;13366;4279
2012-10-26 06:00:00;40.45;14987;4818
2012-10-26 07:00:00;41.53;16734;5476
2012-10-26 08:00:00;41.45;17511;5928
2012-10-26 09:00:00;43.73;18030;6254
2012-10-26 10:00:00;44.81;18340;6414
2012-10-26 11:00:00;45.47;18491;6502
2012-10-26 12:00:00;45.55;18489;6558
2012-10-26 13:00:00;45.06;18471;6562
2012-10-26 14:00:00;44.45;18361;6548
2012-10-26 15:00:00;44.19;18259;6539
2012-10-26 16:00:00;44.46;18290;6549
2012-10-26 17:00:00;44.08;18359;6525
2012-10-26 18:00:00;50.21;18870;6493
2012-10-26 19:00:00;47.42;18851;6362
2012-10-26 20:00:00;42.91;18178;6091
2012-10-26 21:00:00;36.61;17347;5822
2012-10-26 22:00:00;33.48;16252;5496
2012-10-26 23:00:00;30.86;15026;5110
2012-10-27 00:00:00;31.42;13861;4656
2012-10-27 01:00:00;27.26;13220;4418
2012-10-27 02:00:00;25.08;12755;4250
2012-10-27 03:00:00;23.21;12471;4144
2012-10-27 04:00:00;23.38;12467;4095
2012-10-27 05:00:00;26.05;12733;4100
2012-10-27 06:00:00;29.31;13491;4400
2012-10-27 07:00:00;28.11;14337;4672
2012-10-27 08:00:00;31.31;14888;4875
2012-10-27 09:00:00;34.57;15671;5152
2012-10-27 10:00:00;36.42;16228;5361
2012-10-27 11:00:00;36.61;16512;5515
2012-10-27 12:00:00;36.11;16569;5601
2012-10-27 13:00:00;35.28;16517;5611
2012-10-27 14:00:00;35.03;16377;5594
2012-10-27 15:00:00;35.5;16311;5577
2012-10-27 16:00:00;36.75;16416;5575
2012-10-27 17:00:00;38.12;16687;5583
2012-10-27 18:00:00;44.8;17458;5696
2012-10-27 19:00:00;44.44;17664;5740
2012-10-27 20:00:00;40.26;17192;5607
2012-10-27 21:00:00;34.04;16513;5429
2012-10-27 22:00:00;31.66;15631;5197
2012-10-27 23:00:00;30.86;14674;4915
2012-10-28 00:00:00;30.9;13703;4576
2012-10-28 01:00:00;27.15;13082;4322
2012-10-28 02:00:00;23.97;12632;4182
2012-10-28 03:00:00;23.09;12346;4088
2012-10-28 04:00:00;22.95;12318;4039
2012-10-28 05:00:00;24.05;12461;3999
2012-10-28 06:00:00;25.02;13091;4249
2012-10-28 07:00:00;26.08;13745;4439
2012-10-28 08:00:00;29.02;14137;4575
2012-10-28 09:00:00;31.46;14814;4795
2012-10-28 10:00:00;32.93;15346;4985
2012-10-28 11:00:00;34.26;15667;5141
2012-10-28 12:00:00;33.78;15811;5246
2012-10-28 13:00:00;32.97;15835;5284
2012-10-28 14:00:00;32.47;15743;5288
2012-10-28 15:00:00;32.69;15730;5298
2012-10-28 16:00:00;33.29;15915;5329
2012-10-28 17:00:00;38.01;16343;5389
2012-10-28 18:00:00;44.97;17311;5584
2012-10-28 19:00:00;44.55;17643;5675
2012-10-28 20:00:00;41.02;17294;5607
2012-10-28 21:00:00;34.92;16628;5479
2012-10-28 22:00:00;32.06;15609;5245
2012-10-28 23:00:00;30.4;14472;4906
2012-10-29 00:00:00;30.93;13501;4493
2012-10-29 01:00:00;26.84;12995;4249
2012-10-29 02:00:00;25.35;12738;4157
2012-10-29 03:00:00;25.2;12622;4110
2012-10-29 04:00:00;24.37;12718;4113
2012-10-29 05:00:00;29.81;13335;4248
2012-10-29 06:00:00;34.57;15175;4799
2012-10-29 07:00:00;43.11;16976;5430
2012-10-29 08:00:00;43.62;17734;5861
2012-10-29 09:00:00;44.89;18219;6156
2012-10-29 10:00:00;44.93;18543;6297
2012-10-29 11:00:00;45.08;18693;6361
2012-10-29 12:00:00;45.03;18710;6398
2012-10-29 13:00:00;44.75;18717;6405
2012-10-29 14:00:00;44.55;18633;6392
2012-10-29 15:00:00;44.54;18582;6398
2012-10-29 16:00:00;44.45;18732;6455
2012-10-29 17:00:00;44.97;19098;6516
2012-10-29 18:00:00;47.08;19829;6560
2012-10-29 19:00:00;46.04;19827;6455
2012-10-29 20:00:00;43.92;19219;6255
2012-10-29 21:00:00;41.69;18266;6001
2012-10-29 22:00:00;34.8;16924;5657
2012-10-29 23:00:00;28.53;15453;5195
2012-10-30 00:00:00;20.56;14323;4740
2012-10-30 01:00:00;17.16;13575;4448
2012-10-30 02:00:00;14.61;13118;4257
2012-10-30 03:00:00;14.3;12898;4159
2012-10-30 04:00:00;15.09;12981;4149
2012-10-30 05:00:00;20.19;13709;4351
2012-10-30 06:00:00;28.19;15293;4831
2012-10-30 07:00:00;32.13;17089;5480
2012-10-30 08:00:00;39.11;17839;5910
2012-10-30 09:00:00;40.64;18307;6210
2012-10-30 10:00:00;40.86;18616;6349
2012-10-30 11:00:00;41.4;18749;6416
2012-10-30 12:00:00;41.22;18748;6443
2012-10-30 13:00:00;40.84;18731;6448
2012-10-30 14:00:00;40.78;18646;6436
2012-10-30 15:00:00;40.82;18587;6442
2012-10-30 16:00:00;40.86;18727;6497
2012-10-30 17:00:00;41.61;19085;6560
2012-10-30 18:00:00;44.59;19812;6593
2012-10-30 19:00:00;42.44;19790;6468
2012-10-30 20:00:00;40.16;19173;6251
2012-10-30 21:00:00;34.85;18234;5991
2012-10-30 22:00:00;29.2;16904;5641
2012-10-30 23:00:00;24.23;15452;5175
2012-10-31 00:00:00;29.91;14244;4720
2012-10-31 01:00:00;25.43;13505;4417
2012-10-31 02:00:00;23.76;13097;4242
2012-10-31 03:00:00;23.5;12915;4153
2012-10-31 04:00:00;24.51;13008;4144
2012-10-31 05:00:00;27.19;13721;4342
2012-10-31 06:00:00;35.75;15389;4835
2012-10-31 07:00:00;37.3;17164;5474
2012-10-31 08:00:00;38.74;17844;5887
2012-10-31 09:00:00;39.92;18248;6168
2012-10-31 10:00:00;40.52;18497;6293
2012-10-31 11:00:00;41.11;18577;6339
2012-10-31 12:00:00;40.18;18541;6353
2012-10-31 13:00:00;40;18514;6347
2012-10-31 14:00:00;39.71;18426;6330
2012-10-31 15:00:00;39.21;18369;6326
2012-10-31 16:00:00;40.33;18499;6373
2012-10-31 17:00:00;41.11;18863;6433
2012-10-31 18:00:00;44.48;19649;6480
2012-10-31 19:00:00;44.62;19668;6365
2012-10-31 20:00:00;41.62;19137;6164
2012-10-31 21:00:00;36.56;18285;5920
2012-10-31 22:00:00;32.86;17021;5595
2012-10-31 23:00:00;30.91;15597;5145
2012-11-01 00:00:00;30.62;12605;3892
2012-11-01 01:00:00;25.14;12301;3839
2012-11-01 02:00:00;22.95;12078;3771
2012-11-01 03:00:00;23.57;11988;3739
2012-11-01 04:00:00;24.07;12075;3737
2012-11-01 05:00:00;27.16;12658;3837
2012-11-01 06:00:00;38.33;14644;4449
2012-11-01 07:00:00;45.46;16515;5123
2012-11-01 08:00:00;46.87;17263;5552
2012-11-01 09:00:00;49.49;17723;5867
2012-11-01 10:00:00;56.54;18012;6021
2012-11-01 11:00:00;56.53;18076;6084
2012-11-01 12:00:00;56.81;18026;6104
2012-11-01 13:00:00;56.53;17945;6102
2012-11-01 14:00:00;55.98;17804;6090
2012-11-01 15:00:00;56.5;17684;6078
2012-11-01 16:00:00;58.39;17734;6104
2012-11-01 17:00:00;59.39;18081;6167
2012-11-01 18:00:00;71.63;18858;6229
2012-11-01 19:00:00;60.35;18524;6016
2012-11-01 20:00:00;50.36;17951;5797
2012-11-01 21:00:00;45.46;16980;5446
2012-11-01 22:00:00;39.38;15722;5121
2012-11-01 23:00:00;33.83;14361;4693
2012-11-02 00:00:00;28.69;12740;4003
2012-11-02 01:00:00;26.56;12283;3829
2012-11-02 02:00:00;23.83;12102;3782
2012-11-02 03:00:00;23.83;12020;3755
2012-11-02 04:00:00;23.96;12077;3745
2012-11-02 05:00:00;28.83;12510;3776
2012-11-02 06:00:00;39.26;14320;4316
2012-11-02 07:00:00;43.35;16007;4877
2012-11-02 08:00:00;41.84;16746;5256
2012-11-02 09:00:00;43.04;17233;5544
2012-11-02 10:00:00;43.66;17549;5701
2012-11-02 11:00:00;43.46;17626;5773
2012-11-02 12:00:00;42.54;17561;5791
2012-11-02 13:00:00;42.56;17444;5777
2012-11-02 14:00:00;40.6;17264;5750
2012-11-02 15:00:00;40.42;17098;5726
2012-11-02 16:00:00;42.17;17066;5732
2012-11-02 17:00:00;46.04;17344;5803
2012-11-02 18:00:00;50.74;18061;5879
2012-11-02 19:00:00;47.36;17703;5690
2012-11-02 20:00:00;43.15;17116;5487
2012-11-02 21:00:00;38.08;16266;5163
2012-11-02 22:00:00;35.39;15300;4903
2012-11-02 23:00:00;33.55;14247;4600
2012-11-03 00:00:00;33.28;13014;4123
2012-11-03 01:00:00;30.06;12442;3870
2012-11-03 02:00:00;28.37;12230;3839
2012-11-03 03:00:00;23.85;12090;3802
2012-11-03 04:00:00;24.49;12106;3768
2012-11-03 05:00:00;28.71;12213;3650
2012-11-03 06:00:00;30.38;13091;3941
2012-11-03 07:00:00;30.33;13773;4093
2012-11-03 08:00:00;34.8;14191;4207
2012-11-03 09:00:00;36.75;14964;4446
2012-11-03 10:00:00;37.75;15581;4670
2012-11-03 11:00:00;37.3;15839;4834
2012-11-03 12:00:00;36.19;15864;4909
2012-11-03 13:00:00;35.67;15753;4912
2012-11-03 14:00:00;34.99;15534;4888
2012-11-03 15:00:00;34.78;15386;4861
2012-11-03 16:00:00;35.7;15404;4857
2012-11-03 17:00:00;40.01;15811;4935
2012-11-03 18:00:00;45.43;16714;5136
2012-11-03 19:00:00;43;16596;5138
2012-11-03 20:00:00;40.69;16211;5056
2012-11-03 21:00:00;35.42;15519;4818
2012-11-03 22:00:00;32.19;14746;4640
2012-11-03 23:00:00;30.7;13938;4428
2012-11-04 00:00:00;38.22;12783;3932
2012-11-04 01:00:00;46.6;12357;3830
2012-11-04 02:00:00;30.7;12190;3789
2012-11-04 03:00:00;28.86;12110;3750
2012-11-04 04:00:00;30.25;11544;3485
2012-11-04 05:00:00;31.51;11580;3480
2012-11-04 06:00:00;33.82;11848;3395
2012-11-04 07:00:00;33.91;12484;3499
2012-11-04 08:00:00;38.81;13384;3762
2012-11-04 09:00:00;44.4;14096;4059
2012-11-04 10:00:00;45;14582;4299
2012-11-04 11:00:00;45.03;14837;4438
2012-11-04 12:00:00;44.66;14847;4503
2012-11-04 13:00:00;44.38;14800;4528
2012-11-04 14:00:00;44.18;14741;4522
2012-11-04 15:00:00;44.34;14745;4518
2012-11-04 16:00:00;45.62;15281;4642
2012-11-04 17:00:00;52.09;16507;4985
2012-11-04 18:00:00;57.33;16727;5068
2012-11-04 19:00:00;50.23;16493;5032
2012-11-04 20:00:00;47.54;16094;4886
2012-11-04 21:00:00;45.72;15561;4786
2012-11-04 22:00:00;44.22;14857;4645
2012-11-04 23:00:00;43.58;14049;4433
2012-11-05 00:00:00;37.67;13286;4160
2012-11-05 01:00:00;34.48;12903;4032
2012-11-05 02:00:00;33.78;12635;3913
2012-11-05 03:00:00;32.98;12609;3859
2012-11-05 04:00:00;34.53;12621;3671
2012-11-05 05:00:00;42.96;13267;3858
2012-11-05 06:00:00;46.92;14578;4084
2012-11-05 07:00:00;51.89;15674;4453
2012-11-05 08:00:00;49.96;16383;4811
2012-11-05 09:00:00;50.01;16877;5097
2012-11-05 10:00:00;50;17169;5269
2012-11-05 11:00:00;49.3;17244;5349
2012-11-05 12:00:00;48.02;17182;5380
2012-11-05 13:00:00;47.73;17112;5392
2012-11-05 14:00:00;47.09;16971;5364
2012-11-05 15:00:00;47.15;16872;5354
2012-11-05 16:00:00;49.81;17341;5478
2012-11-05 17:00:00;67;18509;5734
2012-11-05 18:00:00;67.76;18601;5691
2012-11-05 19:00:00;58.81;18215;5554
2012-11-05 20:00:00;51.08;17611;5314
2012-11-05 21:00:00;46.95;16794;5122
2012-11-05 22:00:00;45.93;15784;4896
2012-11-05 23:00:00;43.2;14701;4588
2012-11-06 00:00:00;43.18;13860;4284
2012-11-06 01:00:00;41.39;13426;4140
2012-11-06 02:00:00;39;13110;4006
2012-11-06 03:00:00;38.25;13048;3944
2012-11-06 04:00:00;39.1;13031;3729
2012-11-06 05:00:00;45.18;13712;3926
2012-11-06 06:00:00;48.1;14981;4136
2012-11-06 07:00:00;51.01;15978;4488
2012-11-06 08:00:00;49.21;16588;4831
2012-11-06 09:00:00;47.98;16957;5111
2012-11-06 10:00:00;48.34;17167;5281
2012-11-06 11:00:00;47.47;17186;5361
2012-11-06 12:00:00;47.11;17087;5388
2012-11-06 13:00:00;46.57;17005;5398
2012-11-06 14:00:00;46.55;16873;5371
2012-11-06 15:00:00;46.5;16811;5365
2012-11-06 16:00:00;49.18;17302;5492
2012-11-06 17:00:00;72.52;18444;5733
2012-11-06 18:00:00;65.92;18555;5687
2012-11-06 19:00:00;53.86;18199;5546
2012-11-06 20:00:00;49.51;17615;5299
2012-11-06 21:00:00;46.5;16804;5106
2012-11-06 22:00:00;44.98;15791;4889
2012-11-06 23:00:00;40.29;14702;4584
2012-11-07 00:00:00;46.76;13776;4260
2012-11-07 01:00:00;44.61;13381;4123
2012-11-07 02:00:00;43.07;13096;3998
