timestamp,_automl_dummy_grain_col,predicted,P_Forecast_Total_Load,P_Forecast_Zonal_Load,Price,datetime_from,sample,MAE
2013-05-09 22:00:00,_automl_dummy_grain_col,67.3882297657883,16662,5492,36.81,2013-05-09,23,30.578229765788294
2013-05-09 23:00:00,_automl_dummy_grain_col,59.75844605911354,15106,5045,34.2,2013-05-09,24,25.558446059113535
2013-05-10 00:00:00,_automl_dummy_grain_col,59.87898034238909,13730,4599,34.22,2013-05-10,1,25.658980342389093
2013-05-10 01:00:00,_automl_dummy_grain_col,54.55826916285657,13136,4313,30.68,2013-05-10,2,23.87826916285657
2013-05-10 02:00:00,_automl_dummy_grain_col,49.73995515511424,12671,4118,28.22,2013-05-10,3,21.51995515511424
2013-05-10 03:00:00,_automl_dummy_grain_col,48.32114358047657,12479,4029,27.64,2013-05-10,4,20.681143580476572
2013-05-10 04:00:00,_automl_dummy_grain_col,48.49136542770962,12554,4014,28.53,2013-05-10,5,19.961365427709616
2013-05-10 05:00:00,_automl_dummy_grain_col,51.7788457551602,13173,4167,33.1,2013-05-10,6,18.678845755160197
2013-05-10 06:00:00,_automl_dummy_grain_col,59.486762006166266,14359,4596,37.42,2013-05-10,7,22.066762006166265
2013-05-10 07:00:00,_automl_dummy_grain_col,66.10795757553318,16085,5267,49.32,2013-05-10,8,16.787957575533177
2013-05-10 08:00:00,_automl_dummy_grain_col,68.76776240174586,17215,5807,50.6,2013-05-10,9,18.167762401745854
2013-05-10 09:00:00,_automl_dummy_grain_col,72.44467709814434,17897,6185,51.97,2013-05-10,10,20.47467709814434
2013-05-10 10:00:00,_automl_dummy_grain_col,73.67507698189443,18345,6387,53.5,2013-05-10,11,20.175076981894435
2013-05-10 11:00:00,_automl_dummy_grain_col,72.67230811504997,18647,6531,54.52,2013-05-10,12,18.15230811504997
2013-05-10 12:00:00,_automl_dummy_grain_col,70.53395343734782,18819,6637,55.67,2013-05-10,13,14.863953437347817
2013-05-10 13:00:00,_automl_dummy_grain_col,68.79908610860345,19018,6724,55.59,2013-05-10,14,13.209086108603444
2013-05-10 14:00:00,_automl_dummy_grain_col,67.02358725232587,19095,6772,55.92,2013-05-10,15,11.103587252325866
2013-05-10 15:00:00,_automl_dummy_grain_col,68.20924433341985,19044,6783,56.85,2013-05-10,16,11.359244333419845
2013-05-10 16:00:00,_automl_dummy_grain_col,72.75792739292507,18964,6771,58.22,2013-05-10,17,14.53792739292507
2013-05-10 17:00:00,_automl_dummy_grain_col,83.31502694601772,18713,6667,55.64,2013-05-10,18,27.675026946017724
2013-05-10 18:00:00,_automl_dummy_grain_col,80.87082346111882,18154,6341,52.46,2013-05-10,19,28.410823461118817
2013-05-10 19:00:00,_automl_dummy_grain_col,77.55416940009401,17696,6043,52.2,2013-05-10,20,25.35416940009401
2013-05-10 20:00:00,_automl_dummy_grain_col,76.94435798966018,18005,5995,52.34,2013-05-10,21,24.604357989660173
2013-05-10 21:00:00,_automl_dummy_grain_col,72.72438169590289,17767,5826,50.91,2013-05-10,22,21.814381695902895
2013-05-10 22:00:00,_automl_dummy_grain_col,67.20231494140401,16628,5518,46.31,2013-05-10,23,20.89231494140401
2013-05-10 23:00:00,_automl_dummy_grain_col,60.12202680535266,15366,5174,45.0,2013-05-10,24,15.122026805352661
2013-05-11 00:00:00,_automl_dummy_grain_col,61.27423142273884,14413,4808,39.05,2013-05-11,1,22.224231422738846
2013-05-11 01:00:00,_automl_dummy_grain_col,55.57517586120796,13720,4542,36.34,2013-05-11,2,19.235175861207956
2013-05-11 02:00:00,_automl_dummy_grain_col,50.191066420815126,13057,4333,34.61,2013-05-11,3,15.581066420815127
2013-05-11 03:00:00,_automl_dummy_grain_col,48.196167163060714,12658,4225,32.12,2013-05-11,4,16.076167163060717
2013-05-11 04:00:00,_automl_dummy_grain_col,48.025616714470395,12604,4193,31.84,2013-05-11,5,16.185616714470395
2013-05-11 05:00:00,_automl_dummy_grain_col,50.458982136141536,12856,4265,34.29,2013-05-11,6,16.168982136141537
2013-05-11 06:00:00,_automl_dummy_grain_col,56.515198635655125,13275,4487,34.46,2013-05-11,7,22.055198635655124
2013-05-11 07:00:00,_automl_dummy_grain_col,61.854364024642045,14221,4835,34.31,2013-05-11,8,27.544364024642043
2013-05-11 08:00:00,_automl_dummy_grain_col,64.90819997774074,15157,5093,37.2,2013-05-11,9,27.708199977740733
2013-05-11 09:00:00,_automl_dummy_grain_col,69.64394113596198,16091,5393,45.76,2013-05-11,10,23.883941135961983
2013-05-11 10:00:00,_automl_dummy_grain_col,71.34779729323661,16738,5636,47.53,2013-05-11,11,23.81779729323661
2013-05-11 11:00:00,_automl_dummy_grain_col,70.33716504671834,17108,5842,48.75,2013-05-11,12,21.58716504671834
2013-05-11 12:00:00,_automl_dummy_grain_col,68.08235164726614,17263,5966,50.31,2013-05-11,13,17.772351647266134
2013-05-11 13:00:00,_automl_dummy_grain_col,65.9720709685363,17290,6008,49.47,2013-05-11,14,16.5020709685363
2013-05-11 14:00:00,_automl_dummy_grain_col,63.836894609081575,17183,5996,49.98,2013-05-11,15,13.856894609081579
2013-05-11 15:00:00,_automl_dummy_grain_col,64.8819115518031,17031,5958,49.82,2013-05-11,16,15.0619115518031
2013-05-11 16:00:00,_automl_dummy_grain_col,69.55067208828672,16943,5905,50.04,2013-05-11,17,19.510672088286718
2013-05-11 17:00:00,_automl_dummy_grain_col,80.51667984016791,16827,5804,47.57,2013-05-11,18,32.94667984016791
2013-05-11 18:00:00,_automl_dummy_grain_col,78.50123765269772,16555,5609,47.94,2013-05-11,19,30.561237652697727
2013-05-11 19:00:00,_automl_dummy_grain_col,75.32113374059573,16406,5544,50.11,2013-05-11,20,25.211133740595727
2013-05-11 20:00:00,_automl_dummy_grain_col,74.58118184378908,16730,5546,52.69,2013-05-11,21,21.891181843789084
2013-05-11 21:00:00,_automl_dummy_grain_col,70.62016017826723,16647,5440,48.78,2013-05-11,22,21.840160178267226
2013-05-11 22:00:00,_automl_dummy_grain_col,65.53728343173765,15721,5195,43.95,2013-05-11,23,21.587283431737646
2013-05-11 23:00:00,_automl_dummy_grain_col,58.944247954369466,14634,4867,37.22,2013-05-11,24,21.724247954369467
2013-05-12 00:00:00,_automl_dummy_grain_col,59.910544354607886,13628,4507,36.36,2013-05-12,1,23.550544354607887
2013-05-12 01:00:00,_automl_dummy_grain_col,54.374776602028234,13198,4426,34.12,2013-05-12,2,20.254776602028237
2013-05-12 02:00:00,_automl_dummy_grain_col,49.273701338034975,12551,4151,29.64,2013-05-12,3,19.633701338034975
2013-05-12 03:00:00,_automl_dummy_grain_col,47.4007043983727,12148,4005,28.56,2013-05-12,4,18.840704398372704
2013-05-12 04:00:00,_automl_dummy_grain_col,47.21233309378933,12053,3942,28.82,2013-05-12,5,18.392333093789333
2013-05-12 05:00:00,_automl_dummy_grain_col,49.108747591561524,12023,3918,29.35,2013-05-12,6,19.758747591561523
2013-05-12 06:00:00,_automl_dummy_grain_col,55.125297908254616,12295,4022,29.01,2013-05-12,7,26.115297908254615
2013-05-12 07:00:00,_automl_dummy_grain_col,60.0491636108245,13030,4302,29.28,2013-05-12,8,30.7691636108245
2013-05-12 08:00:00,_automl_dummy_grain_col,62.842740430715985,13905,4580,31.57,2013-05-12,9,31.272740430715984
2013-05-12 09:00:00,_automl_dummy_grain_col,67.30094377541731,14744,4875,35.21,2013-05-12,10,32.09094377541731
2013-05-12 10:00:00,_automl_dummy_grain_col,69.05420710283757,15416,5126,35.41,2013-05-12,11,33.64420710283757
2013-05-12 11:00:00,_automl_dummy_grain_col,68.20544720437974,15796,5295,36.88,2013-05-12,12,31.325447204379735
2013-05-12 12:00:00,_automl_dummy_grain_col,66.10854353615193,15962,5384,36.84,2013-05-12,13,29.268543536151924
2013-05-12 13:00:00,_automl_dummy_grain_col,64.08065362768956,16003,5415,38.96,2013-05-12,14,25.120653627689556
2013-05-12 14:00:00,_automl_dummy_grain_col,62.04984982540406,15933,5406,38.86,2013-05-12,15,23.18984982540406
2013-05-12 15:00:00,_automl_dummy_grain_col,63.39729556102174,15917,5402,38.82,2013-05-12,16,24.577295561021742
2013-05-12 16:00:00,_automl_dummy_grain_col,68.38961156701434,15990,5399,40.58,2013-05-12,17,27.809611567014343
2013-05-12 17:00:00,_automl_dummy_grain_col,79.7933283473588,16107,5379,40.61,2013-05-12,18,39.183328347358795
2013-05-12 18:00:00,_automl_dummy_grain_col,78.01298139357094,16021,5281,42.32,2013-05-12,19,35.69298139357094
2013-05-12 19:00:00,_automl_dummy_grain_col,74.96288150776745,15940,5239,41.66,2013-05-12,20,33.30288150776745
2013-05-12 20:00:00,_automl_dummy_grain_col,74.38521676208804,16488,5392,49.31,2013-05-12,21,25.075216762088033
2013-05-12 21:00:00,_automl_dummy_grain_col,70.47203759366903,16475,5334,44.67,2013-05-12,22,25.802037593669027
2013-05-12 22:00:00,_automl_dummy_grain_col,64.99621773623106,15418,5085,35.63,2013-05-12,23,29.366217736231057
2013-05-12 23:00:00,_automl_dummy_grain_col,58.11603083063144,14151,4680,32.01,2013-05-12,24,26.10603083063144
2013-05-13 00:00:00,_automl_dummy_grain_col,59.13540592278138,13087,4254,33.86,2013-05-13,1,25.27540592278138
2013-05-13 01:00:00,_automl_dummy_grain_col,54.020152211889034,12831,4207,31.09,2013-05-13,2,22.930152211889034
2013-05-13 02:00:00,_automl_dummy_grain_col,49.6430513673024,12566,4063,27.73,2013-05-13,3,21.913051367302398
2013-05-13 03:00:00,_automl_dummy_grain_col,48.393671673251156,12449,3992,27.74,2013-05-13,4,20.653671673251157
2013-05-13 04:00:00,_automl_dummy_grain_col,48.58125589433363,12533,3980,28.79,2013-05-13,5,19.79125589433363
2013-05-13 05:00:00,_automl_dummy_grain_col,51.65374516735232,13043,4098,32.63,2013-05-13,6,19.023745167352317
2013-05-13 06:00:00,_automl_dummy_grain_col,60.30560291893462,14543,4536,40.23,2013-05-13,7,20.07560291893462
2013-05-13 07:00:00,_automl_dummy_grain_col,67.13753583082722,16297,5172,41.54,2013-05-13,8,25.59753583082722
2013-05-13 08:00:00,_automl_dummy_grain_col,69.75120838051488,17353,5660,44.28,2013-05-13,9,25.47120838051488
2013-05-13 09:00:00,_automl_dummy_grain_col,73.16956507682328,17846,5945,47.66,2013-05-13,10,25.50956507682328
2013-05-13 10:00:00,_automl_dummy_grain_col,74.01981757699964,18100,6084,48.77,2013-05-13,11,25.24981757699964
2013-05-13 11:00:00,_automl_dummy_grain_col,72.54019383501338,18120,6115,49.57,2013-05-13,12,22.970193835013383
2013-05-13 12:00:00,_automl_dummy_grain_col,69.92304482051976,17998,6098,49.55,2013-05-13,13,20.373044820519766
2013-05-13 13:00:00,_automl_dummy_grain_col,67.69461703900045,17921,6082,49.48,2013-05-13,14,18.21461703900045
2013-05-13 14:00:00,_automl_dummy_grain_col,65.53477894124127,17789,6055,49.35,2013-05-13,15,16.18477894124127
2013-05-13 15:00:00,_automl_dummy_grain_col,66.63459388391294,17699,6056,49.17,2013-05-13,16,17.46459388391294
2013-05-13 16:00:00,_automl_dummy_grain_col,71.3022482294974,17688,6071,49.09,2013-05-13,17,22.21224822949739
2013-05-13 17:00:00,_automl_dummy_grain_col,82.4317639439409,17727,6060,49.03,2013-05-13,18,33.40176394394089
2013-05-13 18:00:00,_automl_dummy_grain_col,80.79264298328269,17567,5857,45.87,2013-05-13,19,34.92264298328269
2013-05-13 19:00:00,_automl_dummy_grain_col,77.75302457455733,17354,5696,46.12,2013-05-13,20,31.633024574557332
2013-05-13 20:00:00,_automl_dummy_grain_col,76.96757535790356,17710,5739,49.28,2013-05-13,21,27.687575357903555
2013-05-13 21:00:00,_automl_dummy_grain_col,72.8116049632019,17529,5602,44.25,2013-05-13,22,28.5616049632019
2013-05-13 22:00:00,_automl_dummy_grain_col,66.77711256303418,16216,5286,40.05,2013-05-13,23,26.727112563034183
2013-05-13 23:00:00,_automl_dummy_grain_col,59.24537177989848,14687,4835,39.08,2013-05-13,24,20.16537177989848
2013-05-14 00:00:00,_automl_dummy_grain_col,60.14455477453413,13623,4443,35.54,2013-05-14,1,24.60455477453413
2013-05-14 01:00:00,_automl_dummy_grain_col,54.60198981871992,13027,4218,33.82,2013-05-14,2,20.78198981871992
2013-05-14 02:00:00,_automl_dummy_grain_col,50.189309116145495,12746,4070,30.15,2013-05-14,3,20.039309116145496
2013-05-14 03:00:00,_automl_dummy_grain_col,48.93810458098051,12625,3996,28.65,2013-05-14,4,20.28810458098051
2013-05-14 04:00:00,_automl_dummy_grain_col,49.1394014936849,12710,3981,31.85,2013-05-14,5,17.2894014936849
2013-05-14 05:00:00,_automl_dummy_grain_col,52.21542582839519,13220,4098,35.89,2013-05-14,6,16.32542582839519
2013-05-14 06:00:00,_automl_dummy_grain_col,60.56146527292481,14625,4539,37.57,2013-05-14,7,22.991465272924813
2013-05-14 07:00:00,_automl_dummy_grain_col,67.23930552289401,16326,5172,42.41,2013-05-14,8,24.829305522894018
2013-05-14 08:00:00,_automl_dummy_grain_col,69.80411307811643,17364,5658,44.6,2013-05-14,9,25.20411307811643
2013-05-14 09:00:00,_automl_dummy_grain_col,73.15732675747086,17844,5950,47.99,2013-05-14,10,25.167326757470853
2013-05-14 10:00:00,_automl_dummy_grain_col,74.02365896606331,18110,6095,49.68,2013-05-14,11,24.34365896606331
2013-05-14 11:00:00,_automl_dummy_grain_col,72.47889220712308,18117,6133,50.28,2013-05-14,12,22.19889220712308
2013-05-14 12:00:00,_automl_dummy_grain_col,69.76521217559561,17981,6131,50.15,2013-05-14,13,19.61521217559561
2013-05-14 13:00:00,_automl_dummy_grain_col,67.45921135093381,17887,6122,50.29,2013-05-14,14,17.169211350933814
2013-05-14 14:00:00,_automl_dummy_grain_col,65.2285573988068,17747,6108,50.13,2013-05-14,15,15.098557398806797
2013-05-14 15:00:00,_automl_dummy_grain_col,66.36931210227159,17677,6115,50.05,2013-05-14,16,16.319312102271596
2013-05-14 16:00:00,_automl_dummy_grain_col,71.09429885167378,17689,6134,50.18,2013-05-14,17,20.914298851673784
2013-05-14 17:00:00,_automl_dummy_grain_col,82.14857761276974,17689,6110,50.04,2013-05-14,18,32.10857761276974
2013-05-14 18:00:00,_automl_dummy_grain_col,80.32688518258271,17493,5927,48.54,2013-05-14,19,31.786885182582715
2013-05-14 19:00:00,_automl_dummy_grain_col,77.23517965230907,17253,5757,47.34,2013-05-14,20,29.895179652309068
2013-05-14 20:00:00,_automl_dummy_grain_col,76.40502637209873,17573,5781,49.02,2013-05-14,21,27.38502637209873
2013-05-14 21:00:00,_automl_dummy_grain_col,72.24637602599442,17390,5643,44.02,2013-05-14,22,28.22637602599442
2013-05-14 22:00:00,_automl_dummy_grain_col,66.32235657555431,16108,5323,35.84,2013-05-14,23,30.482356575554306
2013-05-14 23:00:00,_automl_dummy_grain_col,58.8978975420623,14634,4890,35.06,2013-05-14,24,23.8378975420623
2013-05-15 00:00:00,_automl_dummy_grain_col,59.904644293951065,13583,4479,35.85,2013-05-15,1,24.054644293951064
2013-05-15 01:00:00,_automl_dummy_grain_col,54.475994568558555,12919,4162,33.45,2013-05-15,2,21.025994568558552
2013-05-15 02:00:00,_automl_dummy_grain_col,49.97439514801384,12631,4033,30.2,2013-05-15,3,19.77439514801384
2013-05-15 03:00:00,_automl_dummy_grain_col,48.695765229604994,12508,3965,30.11,2013-05-15,4,18.585765229604995
2013-05-15 04:00:00,_automl_dummy_grain_col,48.89706214230939,12593,3950,31.19,2013-05-15,5,17.707062142309386
2013-05-15 05:00:00,_automl_dummy_grain_col,52.040168955623265,13128,4070,35.69,2013-05-15,6,16.350168955623268
2013-05-15 06:00:00,_automl_dummy_grain_col,60.37968045245007,14540,4519,37.79,2013-05-15,7,22.589680452450068
2013-05-15 07:00:00,_automl_dummy_grain_col,67.0055482014069,16222,5150,39.95,2013-05-15,8,27.055548201406893
2013-05-15 08:00:00,_automl_dummy_grain_col,69.38883771146206,17205,5639,46.15,2013-05-15,9,23.23883771146206
2013-05-15 09:00:00,_automl_dummy_grain_col,72.78031120020694,17703,5936,49.73,2013-05-15,10,23.05031120020694
2013-05-15 10:00:00,_automl_dummy_grain_col,73.75626124823806,18002,6079,51.63,2013-05-15,11,22.12626124823806
2013-05-15 11:00:00,_automl_dummy_grain_col,72.40077038106372,18112,6154,52.05,2013-05-15,12,20.350770381063725
2013-05-15 12:00:00,_automl_dummy_grain_col,69.94045583389452,18111,6199,52.35,2013-05-15,13,17.590455833894517
2013-05-15 13:00:00,_automl_dummy_grain_col,67.92895856845674,18155,6228,52.4,2013-05-15,14,15.528958568456737
2013-05-15 14:00:00,_automl_dummy_grain_col,65.87235590996849,18104,6243,52.28,2013-05-15,15,13.59235590996849
2013-05-15 15:00:00,_automl_dummy_grain_col,66.98964784702548,18031,6254,52.57,2013-05-15,16,14.41964784702548
2013-05-15 16:00:00,_automl_dummy_grain_col,71.62560125792149,18028,6285,53.75,2013-05-15,17,17.87560125792149
2013-05-15 17:00:00,_automl_dummy_grain_col,82.54722696831544,17991,6266,52.06,2013-05-15,18,30.48722696831544
2013-05-15 18:00:00,_automl_dummy_grain_col,80.80065687094003,17826,6089,48.28,2013-05-15,19,32.52065687094003
2013-05-15 19:00:00,_automl_dummy_grain_col,77.93060680287542,17605,5873,47.8,2013-05-15,20,30.13060680287542
2013-05-15 20:00:00,_automl_dummy_grain_col,77.15453287240062,17906,5865,50.92,2013-05-15,21,26.23453287240062
2013-05-15 21:00:00,_automl_dummy_grain_col,72.96181457481372,17720,5734,45.15,2013-05-15,22,27.811814574813717
2013-05-15 22:00:00,_automl_dummy_grain_col,67.15226161793642,16501,5437,38.26,2013-05-15,23,28.89226161793642
2013-05-15 23:00:00,_automl_dummy_grain_col,59.66696604593427,15037,5030,36.18,2013-05-15,24,23.486966045934267
2013-05-16 00:00:00,_automl_dummy_grain_col,60.54598300732115,13830,4518,35.96,2013-05-16,1,24.585983007321147
2013-05-16 01:00:00,_automl_dummy_grain_col,54.5347795051074,13032,4248,33.05,2013-05-16,2,21.484779505107404
2013-05-16 02:00:00,_automl_dummy_grain_col,49.82891792320224,12767,4197,30.01,2013-05-16,3,19.81891792320224
2013-05-16 03:00:00,_automl_dummy_grain_col,48.48335107372487,12660,4162,29.97,2013-05-16,4,18.51335107372487
2013-05-16 04:00:00,_automl_dummy_grain_col,48.657963092938424,12733,4144,31.14,2013-05-16,5,17.517963092938423
2013-05-16 05:00:00,_automl_dummy_grain_col,51.812864975762984,13166,4171,35.7,2013-05-16,6,16.11286497576298
2013-05-16 06:00:00,_automl_dummy_grain_col,59.43665839638534,14433,4695,38.33,2013-05-16,7,21.106658396385342
2013-05-16 07:00:00,_automl_dummy_grain_col,66.1382743473709,16128,5316,40.06,2013-05-16,8,26.078274347370893
2013-05-16 08:00:00,_automl_dummy_grain_col,69.00134976458077,17320,5853,48.72,2013-05-16,9,20.281349764580767
2013-05-16 09:00:00,_automl_dummy_grain_col,72.79720482005932,18038,6229,52.81,2013-05-16,10,19.98720482005932
2013-05-16 10:00:00,_automl_dummy_grain_col,74.31329699207328,18595,6446,54.51,2013-05-16,11,19.803296992073278
2013-05-16 11:00:00,_automl_dummy_grain_col,73.33612866735889,18895,6581,55.45,2013-05-16,12,17.88612866735889
2013-05-16 12:00:00,_automl_dummy_grain_col,71.21673196354813,19064,6679,55.6,2013-05-16,13,15.616731963548126
2013-05-16 13:00:00,_automl_dummy_grain_col,69.48046734883447,19258,6762,55.54,2013-05-16,14,13.940467348834467
2013-05-16 14:00:00,_automl_dummy_grain_col,67.77838060479066,19370,6820,55.57,2013-05-16,15,12.208380604790655
2013-05-16 15:00:00,_automl_dummy_grain_col,69.1438764374732,19411,6861,55.89,2013-05-16,16,13.253876437473195
2013-05-16 16:00:00,_automl_dummy_grain_col,73.7997575530854,19411,6889,56.08,2013-05-16,17,17.7197575530854
2013-05-16 17:00:00,_automl_dummy_grain_col,84.44401283703293,19229,6821,55.57,2013-05-16,18,28.87401283703293
2013-05-16 18:00:00,_automl_dummy_grain_col,82.0614791613947,18749,6547,51.42,2013-05-16,19,30.6414791613947
2013-05-16 19:00:00,_automl_dummy_grain_col,78.59184771680638,18285,6287,49.1,2013-05-16,20,29.491847716806383
2013-05-16 20:00:00,_automl_dummy_grain_col,77.684143232992,18497,6238,50.78,2013-05-16,21,26.904143232992
2013-05-16 21:00:00,_automl_dummy_grain_col,73.52751604207407,18301,6088,45.01,2013-05-16,22,28.51751604207407
2013-05-16 22:00:00,_automl_dummy_grain_col,67.54779071485733,17017,5782,38.25,2013-05-16,23,29.297790714857328
2013-05-16 23:00:00,_automl_dummy_grain_col,59.93007133322497,15532,5394,36.22,2013-05-16,24,23.710071333224974
2013-05-17 00:00:00,_automl_dummy_grain_col,60.6518444470645,14453,5039,38.34,2013-05-17,1,22.311844447064495
2013-05-17 01:00:00,_automl_dummy_grain_col,54.54761772712624,13269,4456,34.73,2013-05-17,2,19.81761772712624
2013-05-17 02:00:00,_automl_dummy_grain_col,49.92208374584222,12874,4268,31.33,2013-05-17,3,18.592083745842224
2013-05-17 03:00:00,_automl_dummy_grain_col,48.53069755444841,12684,4173,30.74,2013-05-17,4,17.79069755444841
2013-05-17 04:00:00,_automl_dummy_grain_col,48.739064590535996,12769,4156,32.19,2013-05-17,5,16.549064590536
2013-05-17 05:00:00,_automl_dummy_grain_col,51.86837501869121,13328,4301,36.88,2013-05-17,6,14.988375018691208
2013-05-17 06:00:00,_automl_dummy_grain_col,59.467925168692844,14445,4700,38.8,2013-05-17,7,20.667925168692847
2013-05-17 07:00:00,_automl_dummy_grain_col,66.02756554933498,16100,5326,39.7,2013-05-17,8,26.327565549334977
2013-05-17 08:00:00,_automl_dummy_grain_col,68.81540401319732,17253,5850,42.47,2013-05-17,9,26.345404013197324
2013-05-17 09:00:00,_automl_dummy_grain_col,72.60395970422088,17955,6214,45.79,2013-05-17,10,26.813959704220885
2013-05-17 10:00:00,_automl_dummy_grain_col,73.87840685531125,18424,6422,47.95,2013-05-17,11,25.928406855311252
2013-05-17 11:00:00,_automl_dummy_grain_col,72.64673592834032,18633,6549,51.72,2013-05-17,12,20.92673592834032
2013-05-17 12:00:00,_automl_dummy_grain_col,70.25384772138243,18681,6618,53.11,2013-05-17,13,17.14384772138243
2013-05-17 13:00:00,_automl_dummy_grain_col,68.24976444093558,18749,6666,53.35,2013-05-17,14,14.899764440935577
2013-05-17 14:00:00,_automl_dummy_grain_col,66.21223437687459,18703,6680,53.45,2013-05-17,15,12.762234376874588
2013-05-17 15:00:00,_automl_dummy_grain_col,67.30400946533823,18607,6678,49.08,2013-05-17,16,18.224009465338227
2013-05-17 16:00:00,_automl_dummy_grain_col,71.83781178832405,18537,6679,49.25,2013-05-17,17,22.587811788324046
2013-05-17 17:00:00,_automl_dummy_grain_col,82.4306058199404,18310,6586,48.54,2013-05-17,18,33.8906058199404
2013-05-17 18:00:00,_automl_dummy_grain_col,80.07204615939116,17807,6285,44.48,2013-05-17,19,35.59204615939117
2013-05-17 19:00:00,_automl_dummy_grain_col,76.75425498046803,17393,6026,43.12,2013-05-17,20,33.634254980468036
2013-05-17 20:00:00,_automl_dummy_grain_col,75.75480627974561,17555,5959,47.52,2013-05-17,21,28.234806279745605
2013-05-17 21:00:00,_automl_dummy_grain_col,71.87913734350326,17446,5806,41.83,2013-05-17,22,30.04913734350326
2013-05-17 22:00:00,_automl_dummy_grain_col,66.57525284352018,16392,5511,38.23,2013-05-17,23,28.34525284352018
2013-05-17 23:00:00,_automl_dummy_grain_col,59.52903265895139,15133,5160,36.2,2013-05-17,24,23.329032658951384
2013-05-18 00:00:00,_automl_dummy_grain_col,60.30337321602124,14022,4762,35.97,2013-05-18,1,24.333373216021243
2013-05-18 01:00:00,_automl_dummy_grain_col,54.62500768849798,13231,4404,33.77,2013-05-18,2,20.855007688497977
2013-05-18 02:00:00,_automl_dummy_grain_col,49.460958110272244,12599,4160,31.96,2013-05-18,3,17.500958110272244
2013-05-18 03:00:00,_automl_dummy_grain_col,47.84300594854691,12294,4028,31.72,2013-05-18,4,16.12300594854691
2013-05-18 04:00:00,_automl_dummy_grain_col,47.855141590021326,12284,3983,31.55,2013-05-18,5,16.305141590021325
2013-05-18 05:00:00,_automl_dummy_grain_col,49.99791330276691,12455,4066,32.54,2013-05-18,6,17.45791330276691
2013-05-18 06:00:00,_automl_dummy_grain_col,55.95716214264143,12737,4195,33.4,2013-05-18,7,22.55716214264143
2013-05-18 07:00:00,_automl_dummy_grain_col,61.32714242902873,13644,4500,34.02,2013-05-18,8,27.30714242902873
2013-05-18 08:00:00,_automl_dummy_grain_col,64.4994074925263,14642,4779,36.35,2013-05-18,9,28.1494074925263
2013-05-18 09:00:00,_automl_dummy_grain_col,69.31372235171402,15632,5106,39.84,2013-05-18,10,29.473722351714017
2013-05-18 10:00:00,_automl_dummy_grain_col,71.16100413183894,16266,5297,40.59,2013-05-18,11,30.571004131838933
2013-05-18 11:00:00,_automl_dummy_grain_col,70.23917598275506,16635,5477,40.26,2013-05-18,12,29.97917598275506
2013-05-18 12:00:00,_automl_dummy_grain_col,67.97928468810689,16744,5562,40.41,2013-05-18,13,27.56928468810689
2013-05-18 13:00:00,_automl_dummy_grain_col,65.8420898748144,16743,5587,39.32,2013-05-18,14,26.522089874814405
2013-05-18 14:00:00,_automl_dummy_grain_col,63.77496572478812,16667,5583,38.63,2013-05-18,15,25.144965724788115
2013-05-18 15:00:00,_automl_dummy_grain_col,65.02445223040348,16599,5561,38.4,2013-05-18,16,26.624452230403485
2013-05-18 16:00:00,_automl_dummy_grain_col,69.69153347330841,16548,5541,38.7,2013-05-18,17,30.991533473308408
2013-05-18 17:00:00,_automl_dummy_grain_col,80.5587887388967,16448,5482,39.1,2013-05-18,18,41.45878873889669
2013-05-18 18:00:00,_automl_dummy_grain_col,78.46152888383858,16202,5333,38.85,2013-05-18,19,39.61152888383858
2013-05-18 19:00:00,_automl_dummy_grain_col,75.28045524091176,16047,5263,40.7,2013-05-18,20,34.58045524091176
2013-05-18 20:00:00,_automl_dummy_grain_col,74.5643408991198,16431,5311,45.76,2013-05-18,21,28.8043408991198
2013-05-18 21:00:00,_automl_dummy_grain_col,70.93705233303727,16510,5253,40.68,2013-05-18,22,30.257052333037272
2013-05-18 22:00:00,_automl_dummy_grain_col,65.88761766877316,15605,5017,36.95,2013-05-18,23,28.937617668773157
2013-05-18 23:00:00,_automl_dummy_grain_col,59.142459918130406,14510,4725,35.12,2013-05-18,24,24.02245991813041
2013-05-19 00:00:00,_automl_dummy_grain_col,60.13915274808549,13590,4432,33.6,2013-05-19,1,26.539152748085492
2013-05-19 01:00:00,_automl_dummy_grain_col,54.56580382187007,13066,4279,32.03,2013-05-19,2,22.53580382187007
2013-05-19 02:00:00,_automl_dummy_grain_col,49.53349941751984,12531,4083,27.81,2013-05-19,3,21.723499417519843
2013-05-19 03:00:00,_automl_dummy_grain_col,47.716697763777,12195,3980,27.19,2013-05-19,4,20.526697763776998
2013-05-19 04:00:00,_automl_dummy_grain_col,47.54968237687827,12141,3947,27.13,2013-05-19,5,20.419682376878274
2013-05-19 05:00:00,_automl_dummy_grain_col,49.20656778991079,12109,3989,27.04,2013-05-19,6,22.166567789910793
2013-05-19 06:00:00,_automl_dummy_grain_col,55.17234457748814,12384,4110,28.28,2013-05-19,7,26.89234457748814
2013-05-19 07:00:00,_automl_dummy_grain_col,60.0231111024328,13075,4372,27.14,2013-05-19,8,32.8831111024328
2013-05-19 08:00:00,_automl_dummy_grain_col,62.68824856906857,13837,4587,30.13,2013-05-19,9,32.55824856906857
2013-05-19 09:00:00,_automl_dummy_grain_col,67.26088748033355,14706,4876,33.94,2013-05-19,10,33.32088748033355
