date_time,_automl_dummy_grain_col,predicted,holiday,temp,rain_1h,snow_1h,clouds_all,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Smoke,Snow,Squall,Thunderstorm,traffic_volume,datetime_from,sample,MAE
2018-08-06 09:00:00,_automl_dummy_grain_col,4900.223077539017,0,292.88,0.0,0.0,75,0,0,0,1,0,0,0,0,0,0,0,4694.0,2018-08-04,58,206.22307753901714
2018-08-06 10:00:00,_automl_dummy_grain_col,4328.13625567782,0,294.22,0.0,0.0,90,0,0,0,0,0,1,0,0,0,0,0,4357.0,2018-08-04,59,28.863744322179627
2018-08-06 11:00:00,_automl_dummy_grain_col,4539.979480884306,0,294.62,0.0,0.0,90,0,1,0,0,0,0,0,0,0,0,0,4432.0,2018-08-04,60,107.97948088430621
2018-08-06 12:00:00,_automl_dummy_grain_col,4689.99268262823,0,295.93,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4606.0,2018-08-04,61,83.99268262822989
2018-08-06 13:00:00,_automl_dummy_grain_col,4906.305959185515,0,297.14,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,4669.0,2018-08-04,62,237.30595918551535
2018-08-06 14:00:00,_automl_dummy_grain_col,5129.282711849284,0,298.5,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,4814.0,2018-08-04,63,315.28271184928417
2018-08-06 15:00:00,_automl_dummy_grain_col,5678.531731170546,0,299.68,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,5395.0,2018-08-04,64,283.53173117054575
2018-08-06 16:00:00,_automl_dummy_grain_col,6430.053843426754,0,300.15,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,6651.0,2018-08-04,65,220.9461565732463
2018-08-06 17:00:00,_automl_dummy_grain_col,6050.686431821284,0,300.65,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,5590.0,2018-08-04,66,460.6864318212838
2018-08-06 18:00:00,_automl_dummy_grain_col,4575.753561413482,0,300.58,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,4308.0,2018-08-04,67,267.7535614134822
2018-08-06 19:00:00,_automl_dummy_grain_col,3317.52683769218,0,299.65,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,3314.0,2018-08-04,68,3.5268376921799245
2018-08-06 20:00:00,_automl_dummy_grain_col,2788.5150503836135,0,297.82,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2795.0,2018-08-04,69,6.48494961638653
2018-08-06 21:00:00,_automl_dummy_grain_col,2405.889949604048,0,296.62,0.0,0.0,75,0,0,0,0,0,0,1,0,0,0,0,2330.0,2018-08-04,70,75.88994960404807
2018-08-06 22:00:00,_automl_dummy_grain_col,1944.101529298754,0,294.65,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,1723.0,2018-08-04,71,221.10152929875403
2018-08-06 23:00:00,_automl_dummy_grain_col,1322.963159205474,0,293.51,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1148.0,2018-08-04,72,174.96315920547408
2018-08-07 00:00:00,_automl_dummy_grain_col,670.8762891110279,0,292.58,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,606.0,2018-08-04,73,64.87628911102786
2018-08-07 01:00:00,_automl_dummy_grain_col,405.00459971369315,0,291.79,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,376.0,2018-08-04,74,29.004599713693153
2018-08-07 02:00:00,_automl_dummy_grain_col,352.54962146642436,0,291.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,288.0,2018-08-04,75,64.54962146642436
2018-08-07 03:00:00,_automl_dummy_grain_col,392.3253033829437,0,291.09,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,362.0,2018-08-04,76,30.325303382943673
2018-08-07 04:00:00,_automl_dummy_grain_col,894.5325958694419,0,290.51,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,912.0,2018-08-04,77,17.467404130558066
2018-08-07 05:00:00,_automl_dummy_grain_col,2898.6786417944836,0,290.43,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,3153.0,2018-08-04,78,254.3213582055164
2018-08-07 06:00:00,_automl_dummy_grain_col,5695.133606624149,0,290.55,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,5814.0,2018-08-04,79,118.86639337585075
2018-08-07 07:00:00,_automl_dummy_grain_col,6342.691076707088,0,290.93,0.0,0.0,20,0,0,0,0,0,1,0,0,0,0,0,6280.0,2018-08-04,80,62.69107670708763
2018-08-07 08:00:00,_automl_dummy_grain_col,5837.527535266506,0,292.22,0.0,0.0,40,0,0,0,0,0,1,0,0,0,0,0,5582.0,2018-08-04,81,255.52753526650577
2018-08-07 09:00:00,_automl_dummy_grain_col,5152.019742748648,0,292.88,0.0,0.0,75,0,0,0,1,0,0,0,0,0,0,0,4694.0,2018-08-04,82,458.01974274864824
2018-08-07 10:00:00,_automl_dummy_grain_col,4585.895738764284,0,297.981,0.0,0.0,44,0,1,0,0,0,0,0,0,0,0,0,4416.0,2018-08-04,83,169.89573876428403
2018-08-07 11:00:00,_automl_dummy_grain_col,4734.025867335703,0,294.55,0.0,0.0,90,0,0,1,0,0,0,0,0,0,0,0,4515.0,2018-08-04,84,219.02586733570297
2018-08-07 12:00:00,_automl_dummy_grain_col,4877.636270965186,0,295.22,0.0,0.0,40,0,0,0,0,0,0,1,0,0,0,0,4940.0,2018-08-04,85,62.36372903481424
2018-08-07 13:00:00,_automl_dummy_grain_col,4938.139169936702,0,296.01,0.0,0.0,90,0,0,0,0,0,0,1,0,0,0,0,4726.0,2018-08-04,86,212.13916993670227
2018-08-07 14:00:00,_automl_dummy_grain_col,5281.467642804846,0,296.37,0.0,0.0,40,0,0,1,0,0,0,0,0,0,0,0,5040.0,2018-08-04,87,241.46764280484604
2018-08-07 15:00:00,_automl_dummy_grain_col,5778.764025510567,0,296.8,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,5555.0,2018-08-04,88,223.76402551056708
2018-08-07 16:00:00,_automl_dummy_grain_col,6610.242715667819,0,297.14,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,6471.0,2018-08-04,89,139.24271566781863
2018-08-07 17:00:00,_automl_dummy_grain_col,6183.567460426134,0,297.36,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,5656.0,2018-08-04,90,527.567460426134
2018-08-07 18:00:00,_automl_dummy_grain_col,4724.720222628439,0,298.0,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,4121.0,2018-08-04,91,603.7202226284389
2018-08-07 19:00:00,_automl_dummy_grain_col,3538.3097912803823,0,298.22,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,3272.0,2018-08-04,92,266.30979128038234
2018-08-07 20:00:00,_automl_dummy_grain_col,3099.8616499564464,0,297.02,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,2888.0,2018-08-04,93,211.8616499564464
2018-08-07 21:00:00,_automl_dummy_grain_col,2833.90452927433,0,295.08,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,2532.0,2018-08-04,94,301.9045292743299
2018-08-07 22:00:00,_automl_dummy_grain_col,2130.532074750167,0,293.82,0.0,0.0,40,0,0,0,0,0,1,0,0,0,0,0,1771.0,2018-08-04,95,359.5320747501669
2018-08-07 23:00:00,_automl_dummy_grain_col,1382.593117019598,0,292.51,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1168.0,2018-08-04,96,214.5931170195979
2018-08-08 00:00:00,_automl_dummy_grain_col,679.1573331075512,0,291.94,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,643.0,2018-08-04,97,36.15733310755115
2018-08-08 01:00:00,_automl_dummy_grain_col,413.2856437102164,0,291.22,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,393.0,2018-08-04,98,20.28564371021639
2018-08-08 02:00:00,_automl_dummy_grain_col,360.83066546294754,0,291.15,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,295.0,2018-08-04,99,65.83066546294754
2018-08-08 03:00:00,_automl_dummy_grain_col,385.774292491873,0,290.01,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,374.0,2018-08-04,100,11.774292491872984
2018-08-08 04:00:00,_automl_dummy_grain_col,898.087515492694,0,289.75,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,912.0,2018-08-04,101,13.912484507305976
2018-08-08 05:00:00,_automl_dummy_grain_col,2902.2335614177355,0,289.55,0.0,0.0,40,0,0,0,0,0,1,0,0,0,0,0,3119.0,2018-08-04,102,216.76643858226453
2018-08-08 06:00:00,_automl_dummy_grain_col,5712.441306167531,0,289.72,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,5730.0,2018-08-04,103,17.558693832468634
2018-08-08 07:00:00,_automl_dummy_grain_col,6352.031270496558,0,290.01,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,6430.0,2018-08-04,104,77.96872950344186
2018-08-08 08:00:00,_automl_dummy_grain_col,5840.78788582821,0,291.01,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,5864.0,2018-08-04,105,23.212114171789835
2018-08-08 09:00:00,_automl_dummy_grain_col,5209.823108573822,0,293.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4902.0,2018-08-04,106,307.8231085738216
2018-08-08 10:00:00,_automl_dummy_grain_col,4654.075345696118,0,295.86,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4610.0,2018-08-04,107,44.07534569611835
2018-08-08 11:00:00,_automl_dummy_grain_col,4856.728099364318,0,298.07,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4838.0,2018-08-04,108,18.72809936431804
2018-08-08 12:00:00,_automl_dummy_grain_col,5007.697019526533,0,299.81,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,5004.0,2018-08-04,109,3.6970195265330403
2018-08-08 13:00:00,_automl_dummy_grain_col,5073.317424912053,0,301.36,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4741.0,2018-08-04,110,332.31742491205296
2018-08-08 14:00:00,_automl_dummy_grain_col,5325.934897994083,0,302.58,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,5128.0,2018-08-04,111,197.93489799408326
2018-08-08 15:00:00,_automl_dummy_grain_col,5800.073142433358,0,303.81,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,5798.0,2018-08-04,112,2.0731424333580435
2018-08-08 16:00:00,_automl_dummy_grain_col,6482.129347264809,0,304.28,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,6652.0,2018-08-04,113,169.87065273519056
2018-08-08 17:00:00,_automl_dummy_grain_col,6100.793905089509,0,304.22,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,6043.0,2018-08-04,114,57.79390508950928
2018-08-08 18:00:00,_automl_dummy_grain_col,4686.433599092256,0,304.15,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,4806.0,2018-08-04,115,119.56640090774363
2018-08-08 19:00:00,_automl_dummy_grain_col,3604.950434114604,0,303.62,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,3655.0,2018-08-04,116,50.04956588539608
2018-08-08 20:00:00,_automl_dummy_grain_col,3131.865124880855,0,302.42,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,3130.0,2018-08-04,117,1.8651248808550918
2018-08-08 21:00:00,_automl_dummy_grain_col,2894.480465848474,0,300.29,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,3267.0,2018-08-04,118,372.51953415152593
2018-08-08 22:00:00,_automl_dummy_grain_col,2188.9146036713933,0,298.62,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,2711.0,2018-08-04,119,522.0853963286067
2018-08-08 23:00:00,_automl_dummy_grain_col,1463.3779170244882,0,297.07,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1478.0,2018-08-04,120,14.62208297551183
2018-08-09 00:00:00,_automl_dummy_grain_col,702.1167959412459,0,296.43,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,801.0,2018-08-04,121,98.88320405875413
2018-08-09 01:00:00,_automl_dummy_grain_col,400.7302746476262,0,296.02,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,482.0,2018-08-04,122,81.26972535237383
2018-08-09 02:00:00,_automl_dummy_grain_col,366.10867415339277,0,294.65,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,336.0,2018-08-04,123,30.10867415339277
2018-08-09 03:00:00,_automl_dummy_grain_col,367.94091473883753,0,294.42,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,379.0,2018-08-04,124,11.059085261162465
2018-08-09 04:00:00,_automl_dummy_grain_col,895.7272993672075,0,293.75,0.0,0.0,90,0,0,0,0,0,1,0,0,0,0,0,936.0,2018-08-04,125,40.27270063279252
2018-08-09 05:00:00,_automl_dummy_grain_col,2873.7591510980315,0,292.36,0.0,0.0,90,0,0,0,0,0,1,0,0,0,0,0,3022.0,2018-08-04,126,148.24084890196855
2018-08-09 06:00:00,_automl_dummy_grain_col,5691.464116378477,0,292.28,0.0,0.0,75,0,0,0,0,0,1,0,0,0,0,0,5423.0,2018-08-04,127,268.46411637847723
2018-08-09 07:00:00,_automl_dummy_grain_col,6346.24599633034,0,292.01,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,6313.0,2018-08-04,128,33.24599633033995
2018-08-09 08:00:00,_automl_dummy_grain_col,5840.78788582821,0,293.34,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,5908.0,2018-08-04,129,67.21211417178984
2018-08-09 09:00:00,_automl_dummy_grain_col,5170.407339704573,0,295.34,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4788.0,2018-08-04,130,382.40733970457313
2018-08-09 10:00:00,_automl_dummy_grain_col,4699.746112124523,0,297.28,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4517.0,2018-08-04,131,182.74611212452328
2018-08-09 11:00:00,_automl_dummy_grain_col,4963.419011997388,0,299.74,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4675.0,2018-08-04,132,288.4190119973882
2018-08-09 12:00:00,_automl_dummy_grain_col,5097.7366434037,0,301.43,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4927.0,2018-08-04,133,170.73664340370033
2018-08-09 13:00:00,_automl_dummy_grain_col,5181.669386631902,0,302.15,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,4990.0,2018-08-04,134,191.66938663190194
2018-08-09 14:00:00,_automl_dummy_grain_col,5416.135479368551,0,302.82,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,5155.0,2018-08-04,135,261.1354793685514
2018-08-09 15:00:00,_automl_dummy_grain_col,5878.52582646416,0,302.96,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,5654.0,2018-08-04,136,224.52582646415976
2018-08-09 16:00:00,_automl_dummy_grain_col,6566.527897728383,0,303.55,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,6532.0,2018-08-04,137,34.52789772838332
2018-08-09 17:00:00,_automl_dummy_grain_col,6177.5900210148975,0,303.37,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,5871.0,2018-08-04,138,306.5900210148975
2018-08-09 18:00:00,_automl_dummy_grain_col,4807.298396020815,0,302.69,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,4426.0,2018-08-04,139,381.29839602081483
2018-08-09 19:00:00,_automl_dummy_grain_col,3779.4548403147437,0,301.58,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,3530.0,2018-08-04,140,249.4548403147437
2018-08-09 20:00:00,_automl_dummy_grain_col,3356.4145682799153,0,300.49,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,3290.0,2018-08-04,141,66.41456827991533
2018-08-09 21:00:00,_automl_dummy_grain_col,3173.271599308486,0,298.09,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3176.0,2018-08-04,142,2.728400691513798
2018-08-09 22:00:00,_automl_dummy_grain_col,2706.133104549796,0,296.28,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,2420.0,2018-08-04,143,286.1331045497959
2018-08-09 23:00:00,_automl_dummy_grain_col,1686.1893120338798,0,295.22,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1406.0,2018-08-04,144,280.1893120338798
2018-08-10 00:00:00,_automl_dummy_grain_col,771.0563960821812,0,294.15,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,731.0,2018-08-04,145,40.05639608218121
2018-08-10 01:00:00,_automl_dummy_grain_col,487.5032525415971,0,293.42,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,471.0,2018-08-04,146,16.503252541597078
2018-08-10 02:00:00,_automl_dummy_grain_col,406.7815690322258,0,292.68,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,374.0,2018-08-04,147,32.781569032225775
2018-08-10 03:00:00,_automl_dummy_grain_col,407.25128963899493,0,292.09,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,404.0,2018-08-04,148,3.2512896389949333
2018-08-10 04:00:00,_automl_dummy_grain_col,833.9408559777265,0,291.35,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,818.0,2018-08-04,149,15.940855977726528
2018-08-10 05:00:00,_automl_dummy_grain_col,2743.741911313774,0,290.82,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,2854.0,2018-08-04,150,110.25808868622607
2018-08-10 06:00:00,_automl_dummy_grain_col,5548.131094454904,0,290.22,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,5227.0,2018-08-04,151,321.1310944549041
2018-08-10 07:00:00,_automl_dummy_grain_col,6274.007788415326,0,290.41,0.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,5950.0,2018-08-04,152,324.0077884153261
2018-08-10 08:00:00,_automl_dummy_grain_col,5732.697202264685,0,292.0,0.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,5211.0,2018-08-04,153,521.6972022646851
2018-08-10 09:00:00,_automl_dummy_grain_col,5118.521214237475,0,294.92,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4584.0,2018-08-04,154,534.5212142374749
2018-08-10 10:00:00,_automl_dummy_grain_col,4778.097616256907,0,296.61,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4512.0,2018-08-04,155,266.0976162569068
2018-08-10 11:00:00,_automl_dummy_grain_col,5060.031767023659,0,298.92,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,4796.0,2018-08-04,156,264.0317670236591
2018-08-10 12:00:00,_automl_dummy_grain_col,5209.438288490317,0,300.65,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4941.0,2018-08-04,157,268.43828849031706
2018-08-10 13:00:00,_automl_dummy_grain_col,5239.985498735788,0,301.75,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,5053.0,2018-08-04,158,186.9854987357876
2018-08-10 14:00:00,_automl_dummy_grain_col,5490.107723538203,0,302.41,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,5367.0,2018-08-04,159,123.10772353820266
2018-08-10 15:00:00,_automl_dummy_grain_col,5846.552136015824,0,302.95,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,5684.0,2018-08-04,160,162.55213601582363
2018-08-10 16:00:00,_automl_dummy_grain_col,6292.759637035308,0,302.97,0.0,0.0,20,0,1,0,0,0,0,0,0,0,0,0,5868.0,2018-08-04,161,424.7596370353076
2018-08-10 17:00:00,_automl_dummy_grain_col,5896.4382090753825,0,303.42,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,5309.0,2018-08-04,162,587.4382090753825
2018-08-10 18:00:00,_automl_dummy_grain_col,4842.747696250701,0,303.02,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4616.0,2018-08-04,163,226.74769625070076
2018-08-10 19:00:00,_automl_dummy_grain_col,3807.631897324611,0,301.72,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,3713.0,2018-08-04,164,94.63189732461115
2018-08-10 20:00:00,_automl_dummy_grain_col,3384.5916252897828,0,300.56,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3344.0,2018-08-04,165,40.59162528978277
2018-08-10 21:00:00,_automl_dummy_grain_col,3266.7470206506164,0,297.76,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3374.0,2018-08-04,166,107.25297934938362
2018-08-10 22:00:00,_automl_dummy_grain_col,3057.3010922253993,0,295.37,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3117.0,2018-08-04,167,59.698907774600684
2018-08-10 23:00:00,_automl_dummy_grain_col,2292.424994781945,0,293.94,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2271.0,2018-08-04,168,21.42499478194486
2018-08-11 00:00:00,_automl_dummy_grain_col,1353.5657552151417,0,293.29,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1412.0,2018-08-11,1,58.434244784858265
2018-08-11 01:00:00,_automl_dummy_grain_col,803.9645340158584,0,292.65,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,831.0,2018-08-11,2,27.035465984141638
2018-08-11 02:00:00,_automl_dummy_grain_col,616.3964316860032,0,291.94,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,665.0,2018-08-11,3,48.60356831399679
2018-08-11 03:00:00,_automl_dummy_grain_col,459.2914170005416,0,291.5,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,423.0,2018-08-11,4,36.29141700054163
2018-08-11 04:00:00,_automl_dummy_grain_col,535.0524826686363,0,290.86,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,459.0,2018-08-11,5,76.05248266863634
2018-08-11 05:00:00,_automl_dummy_grain_col,792.8173642974757,0,290.58,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,876.0,2018-08-11,6,83.1826357025243
2018-08-11 06:00:00,_automl_dummy_grain_col,1640.6594049878804,0,290.29,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1560.0,2018-08-11,7,80.65940498788041
2018-08-11 07:00:00,_automl_dummy_grain_col,2212.1223252918185,0,290.22,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,2004.0,2018-08-11,8,208.12232529181847
2018-08-11 08:00:00,_automl_dummy_grain_col,2999.789973132107,0,291.15,0.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,2806.0,2018-08-11,9,193.7899731321072
2018-08-11 09:00:00,_automl_dummy_grain_col,3692.0697202914366,0,294.15,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,3514.0,2018-08-11,10,178.06972029143662
2018-08-11 10:00:00,_automl_dummy_grain_col,4178.627518554608,0,296.29,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,3971.0,2018-08-11,11,207.6275185546083
2018-08-11 11:00:00,_automl_dummy_grain_col,4593.823325993953,0,299.14,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4198.0,2018-08-11,12,395.8233259939534
2018-08-11 12:00:00,_automl_dummy_grain_col,4756.6127594276195,0,300.48,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4310.0,2018-08-11,13,446.6127594276195
2018-08-11 13:00:00,_automl_dummy_grain_col,4752.372488282691,0,301.86,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4262.0,2018-08-11,14,490.37248828269094
2018-08-11 14:00:00,_automl_dummy_grain_col,4737.573509530606,0,302.36,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,4280.0,2018-08-11,15,457.5735095306063
2018-08-11 15:00:00,_automl_dummy_grain_col,4675.347434651406,0,303.15,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4188.0,2018-08-11,16,487.3474346514058
2018-08-11 16:00:00,_automl_dummy_grain_col,4655.251433473722,0,303.29,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,4305.0,2018-08-11,17,350.2514334737216
2018-08-11 17:00:00,_automl_dummy_grain_col,4544.568333069111,0,303.28,0.0,0.0,90,0,1,0,0,0,0,0,0,0,0,0,4134.0,2018-08-11,18,410.56833306911085
2018-08-11 18:00:00,_automl_dummy_grain_col,4418.504224935449,0,302.88,0.0,0.0,75,0,1,0,0,0,0,0,0,0,0,0,3920.0,2018-08-11,19,498.5042249354492
2018-08-11 19:00:00,_automl_dummy_grain_col,3713.9886592997177,0,302.09,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3567.0,2018-08-11,20,146.9886592997177
2018-08-11 20:00:00,_automl_dummy_grain_col,3356.248070920298,0,300.51,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3362.0,2018-08-11,21,5.751929079702222
2018-08-11 21:00:00,_automl_dummy_grain_col,3272.5412252166666,0,298.62,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3378.0,2018-08-11,22,105.45877478333341
2018-08-11 22:00:00,_automl_dummy_grain_col,3118.490532389487,0,296.37,0.0,0.0,40,0,1,0,0,0,0,0,0,0,0,0,3167.0,2018-08-11,23,48.509467610513184
2018-08-11 23:00:00,_automl_dummy_grain_col,2338.7672471175197,0,294.58,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,2511.0,2018-08-11,24,172.23275288248033
2018-08-12 00:00:00,_automl_dummy_grain_col,1523.704958234515,0,293.79,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1406.0,2018-08-11,25,117.70495823451506
2018-08-12 01:00:00,_automl_dummy_grain_col,935.4662133136223,0,292.94,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,868.0,2018-08-11,26,67.46621331362235
2018-08-12 02:00:00,_automl_dummy_grain_col,617.5868304085275,0,292.43,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,678.0,2018-08-11,27,60.413169591472524
2018-08-12 03:00:00,_automl_dummy_grain_col,431.6760428050583,0,291.8,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,392.0,2018-08-11,28,39.67604280505827
2018-08-12 04:00:00,_automl_dummy_grain_col,410.0733702983608,0,291.58,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,365.0,2018-08-11,29,45.07337029836083
2018-08-12 05:00:00,_automl_dummy_grain_col,617.3538260635028,0,291.22,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,529.0,2018-08-11,30,88.35382606350277
2018-08-12 06:00:00,_automl_dummy_grain_col,1103.2316516566154,0,291.16,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,984.0,2018-08-11,31,119.23165165661544
2018-08-12 07:00:00,_automl_dummy_grain_col,1374.21549394523,0,290.57,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1196.0,2018-08-11,32,178.21549394523004
2018-08-12 08:00:00,_automl_dummy_grain_col,2083.9166676733958,0,292.15,0.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1850.0,2018-08-11,33,233.91666767339575
2018-08-12 09:00:00,_automl_dummy_grain_col,2866.377887824598,0,294.93,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,2713.0,2018-08-11,34,153.37788782459802
2018-08-12 10:00:00,_automl_dummy_grain_col,3638.7030621652566,0,297.68,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,3534.0,2018-08-11,35,104.7030621652566
2018-08-12 11:00:00,_automl_dummy_grain_col,4059.0028943246707,0,299.44,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3856.0,2018-08-11,36,203.0028943246707
