date_time;quality;predicted;sample;date_time_from
2017-10-07 17:05:00;410;398.0115356;1;2017-10-07 16:05:00
2017-10-07 18:05:00;406;390.9420471;1;2017-10-07 17:05:00
2017-10-07 19:05:00;403;420.9789124;1;2017-10-07 18:05:00
2017-10-07 20:05:00;421;400.3509827;1;2017-10-07 19:05:00
2017-10-07 21:05:00;386;384.5364075;1;2017-10-07 20:05:00
2017-10-07 22:05:00;382;382.9619751;1;2017-10-07 21:05:00
2017-10-07 23:05:00;380;388.2049561;1;2017-10-07 22:05:00
2017-10-08 00:05:00;380;395.2810364;1;2017-10-07 23:05:00
2017-10-08 01:05:00;376;394.1451416;1;2017-10-08 00:05:00
2017-10-08 02:05:00;349;401.3289185;1;2017-10-08 01:05:00
2017-10-08 03:05:00;362;396.2808533;1;2017-10-08 02:05:00
2017-10-08 04:05:00;372;398.524353;1;2017-10-08 03:05:00
2017-10-08 05:05:00;389;398.9258423;1;2017-10-08 04:05:00
2017-10-08 06:05:00;391;402.7970581;1;2017-10-08 05:05:00
2017-10-08 07:05:00;394;393.0003357;1;2017-10-08 06:05:00
2017-10-08 08:05:00;399;401.2264404;1;2017-10-08 07:05:00
2017-10-08 09:05:00;395;390.1147156;1;2017-10-08 08:05:00
2017-10-08 10:05:00;397;388.6897583;1;2017-10-08 09:05:00
2017-10-08 11:05:00;396;394.1336975;1;2017-10-08 10:05:00
2017-10-08 12:05:00;394;401.9892883;1;2017-10-08 11:05:00
2017-10-08 13:05:00;386;405.2995605;1;2017-10-08 12:05:00
2017-10-08 14:05:00;378;396.3485413;1;2017-10-08 13:05:00
2017-10-08 15:05:00;374;402.4740906;1;2017-10-08 14:05:00
2017-10-08 16:05:00;369;394.8912048;1;2017-10-08 15:05:00
2017-10-08 17:05:00;366;392.3428955;1;2017-10-08 16:05:00
2017-10-08 18:05:00;382;397.7146912;1;2017-10-08 17:05:00
2017-10-08 19:05:00;401;394.511261;1;2017-10-08 18:05:00
2017-10-08 20:05:00;428;393.9092407;1;2017-10-08 19:05:00
2017-10-08 21:05:00;443;391.5483398;1;2017-10-08 20:05:00
2017-10-08 22:05:00;444;419.0032959;1;2017-10-08 21:05:00
2017-10-08 23:05:00;440;437.7903137;1;2017-10-08 22:05:00
2017-10-09 00:05:00;444;439.0540771;1;2017-10-08 23:05:00
2017-10-09 01:05:00;442;443.8526001;1;2017-10-09 00:05:00
2017-10-09 02:05:00;440;445.135437;1;2017-10-09 01:05:00
2017-10-09 03:05:00;449;454.2250366;1;2017-10-09 02:05:00
2017-10-09 04:05:00;437;421.3462524;1;2017-10-09 03:05:00
2017-10-09 05:05:00;437;445.824707;1;2017-10-09 04:05:00
2017-10-09 06:05:00;449;453.0187683;1;2017-10-09 05:05:00
2017-10-09 07:05:00;433;457.4731445;1;2017-10-09 06:05:00
2017-10-09 08:05:00;417;446.8680725;1;2017-10-09 07:05:00
2017-10-09 09:05:00;407;435.0063477;1;2017-10-09 08:05:00
2017-10-09 10:05:00;400;427.2630005;1;2017-10-09 09:05:00
2017-10-09 11:05:00;384;416.9604492;1;2017-10-09 10:05:00
2017-10-09 12:05:00;401;388.6981506;1;2017-10-09 11:05:00
2017-10-09 13:05:00;390;401.3659668;1;2017-10-09 12:05:00
2017-10-09 14:05:00;412;416.8972778;1;2017-10-09 13:05:00
2017-10-09 15:05:00;399;413.936554;1;2017-10-09 14:05:00
2017-10-09 16:05:00;391;418.516449;1;2017-10-09 15:05:00
2017-10-09 17:05:00;370;401.068573;1;2017-10-09 16:05:00
2017-10-09 18:05:00;373;377.3711853;1;2017-10-09 17:05:00
2017-10-09 19:05:00;359;367.1164551;1;2017-10-09 18:05:00
2017-10-09 20:05:00;350;366.8280334;1;2017-10-09 19:05:00
2017-10-09 21:05:00;362;366.1067505;1;2017-10-09 20:05:00
2017-10-09 22:05:00;344;362.7061157;1;2017-10-09 21:05:00
2017-10-09 23:05:00;320;356.1647644;1;2017-10-09 22:05:00
2017-10-10 00:05:00;325;350.101593;1;2017-10-09 23:05:00
2017-10-10 01:05:00;336;339.9152832;1;2017-10-10 00:05:00
2017-10-10 02:05:00;304;340.3522034;1;2017-10-10 01:05:00
2017-10-10 03:05:00;289;353.5001526;1;2017-10-10 02:05:00
2017-10-10 04:05:00;267;355.7221375;1;2017-10-10 03:05:00
2017-10-10 05:05:00;277;350.8479614;1;2017-10-10 04:05:00
2017-10-10 06:05:00;292;341.2232056;1;2017-10-10 05:05:00
2017-10-10 07:05:00;299;340.9042358;1;2017-10-10 06:05:00
2017-10-10 08:05:00;314;339.2911072;1;2017-10-10 07:05:00
2017-10-10 09:05:00;308;338.8063354;1;2017-10-10 08:05:00
2017-10-10 10:05:00;300;335.4198608;1;2017-10-10 09:05:00
2017-10-10 11:05:00;300;330.0270386;1;2017-10-10 10:05:00
2017-10-10 12:05:00;311;323.6314392;1;2017-10-10 11:05:00
2017-10-10 13:05:00;309;325.0230103;1;2017-10-10 12:05:00
2017-10-10 14:05:00;311;321.0167542;1;2017-10-10 13:05:00
2017-10-10 15:05:00;308;322.1681824;1;2017-10-10 14:05:00
2017-10-10 16:05:00;307;317.618042;1;2017-10-10 15:05:00
2017-10-10 17:05:00;302;318.425293;1;2017-10-10 16:05:00
2017-10-10 18:05:00;304;319.0429382;1;2017-10-10 17:05:00
2017-10-10 19:05:00;297;315.9338074;1;2017-10-10 18:05:00
2017-10-10 20:05:00;295;312.3356323;1;2017-10-10 19:05:00
2017-10-10 21:05:00;291;305.0436096;1;2017-10-10 20:05:00
2017-10-10 22:05:00;296;298.1953125;1;2017-10-10 21:05:00
2017-10-10 23:05:00;285;294.144928;1;2017-10-10 22:05:00
2017-10-11 00:05:00;277;294.4728088;1;2017-10-10 23:05:00
2017-10-11 01:05:00;286;290.8115845;1;2017-10-11 00:05:00
2017-10-11 02:05:00;303;294.4649963;1;2017-10-11 01:05:00
2017-10-11 03:05:00;318;292.3529968;1;2017-10-11 02:05:00
2017-10-11 04:05:00;334;296.9818115;1;2017-10-11 03:05:00
2017-10-11 05:05:00;348;299.449646;1;2017-10-11 04:05:00
2017-10-11 06:05:00;366;299.7907104;1;2017-10-11 05:05:00
2017-10-11 07:05:00;357;308.7998657;1;2017-10-11 06:05:00
2017-10-11 08:05:00;325;310.3928223;1;2017-10-11 07:05:00
2017-10-11 09:05:00;338;314.0499268;1;2017-10-11 08:05:00
2017-10-11 10:05:00;360;312.0183411;1;2017-10-11 09:05:00
2017-10-11 11:05:00;397;345.1614075;1;2017-10-11 10:05:00
2017-10-11 12:05:00;440;363.4987183;1;2017-10-11 11:05:00
2017-10-11 13:05:00;462;377.8650208;1;2017-10-11 12:05:00
2017-10-11 14:05:00;480;391.0504456;1;2017-10-11 13:05:00
2017-10-11 15:05:00;486;390.9909363;1;2017-10-11 14:05:00
2017-10-11 16:05:00;483;410.3811035;1;2017-10-11 15:05:00
2017-10-11 17:05:00;481;412.6410217;1;2017-10-11 16:05:00
2017-10-11 18:05:00;475;458.5694275;1;2017-10-11 17:05:00
2017-10-11 19:05:00;476;429.5007935;1;2017-10-11 18:05:00
2017-10-11 20:05:00;475;420.5776672;1;2017-10-11 19:05:00
2017-10-11 21:05:00;464;419.4758911;1;2017-10-11 20:05:00
2017-10-11 22:05:00;467;444.5203247;1;2017-10-11 21:05:00
2017-10-11 23:05:00;456;389.5765076;1;2017-10-11 22:05:00
2017-10-12 00:05:00;451;367.0680237;1;2017-10-11 23:05:00
2017-10-12 01:05:00;450;491.3226929;1;2017-10-12 00:05:00
2017-10-12 02:05:00;448;453.8888245;1;2017-10-12 01:05:00
2017-10-12 03:05:00;438;456.7091675;1;2017-10-12 02:05:00
2017-10-12 04:05:00;415;453.3000793;1;2017-10-12 03:05:00
2017-10-12 05:05:00;402;446.1168823;1;2017-10-12 04:05:00
2017-10-12 06:05:00;380;422.4089966;1;2017-10-12 05:05:00
2017-10-12 07:05:00;387;421.2351074;1;2017-10-12 06:05:00
2017-10-12 08:05:00;361;418.534729;1;2017-10-12 07:05:00
2017-10-12 09:05:00;362;407.7820435;1;2017-10-12 08:05:00
2017-10-12 10:05:00;365;404.3294067;1;2017-10-12 09:05:00
2017-10-12 11:05:00;372;411.1384888;1;2017-10-12 10:05:00
2017-10-12 12:05:00;394;413.5985718;1;2017-10-12 11:05:00
2017-10-12 13:05:00;412;415.4297791;1;2017-10-12 12:05:00
2017-10-12 14:05:00;422;420.7207642;1;2017-10-12 13:05:00
2017-10-12 15:05:00;423;429.1482544;1;2017-10-12 14:05:00
2017-10-12 16:05:00;426;426.1827393;1;2017-10-12 15:05:00
2017-10-12 17:05:00;421;416.4759216;1;2017-10-12 16:05:00
2017-10-12 18:05:00;414;415.2669983;1;2017-10-12 17:05:00
2017-10-12 19:05:00;414;408.5868835;1;2017-10-12 18:05:00
2017-10-12 20:05:00;412;401.4529419;1;2017-10-12 19:05:00
2017-10-12 21:05:00;403;391.2835999;1;2017-10-12 20:05:00
2017-10-12 22:05:00;403;384.6118774;1;2017-10-12 21:05:00
2017-10-12 23:05:00;409;394.1377258;1;2017-10-12 22:05:00
2017-10-13 00:05:00;411;403.5152283;1;2017-10-12 23:05:00
2017-10-13 01:05:00;418;414.9917908;1;2017-10-13 00:05:00
2017-10-13 02:05:00;421;396.4938049;1;2017-10-13 01:05:00
2017-10-13 03:05:00;430;395.5339966;1;2017-10-13 02:05:00
2017-10-13 04:05:00;425;394.1327209;1;2017-10-13 03:05:00
2017-10-13 05:05:00;421;375.0593262;1;2017-10-13 04:05:00
2017-10-13 06:05:00;406;397.1903992;1;2017-10-13 05:05:00
2017-10-13 07:05:00;407;418.8916016;1;2017-10-13 06:05:00
2017-10-13 08:05:00;421;435.602417;1;2017-10-13 07:05:00
2017-10-13 09:05:00;436;400.1539001;1;2017-10-13 08:05:00
2017-10-13 10:05:00;447;427.4689331;1;2017-10-13 09:05:00
2017-10-13 11:05:00;452;496.1147766;1;2017-10-13 10:05:00
2017-10-13 12:05:00;457;490.5621033;1;2017-10-13 11:05:00
2017-10-13 13:05:00;456;449.3425598;1;2017-10-13 12:05:00
2017-10-13 14:05:00;452;452.7108154;1;2017-10-13 13:05:00
2017-10-13 15:05:00;449;446.1853943;1;2017-10-13 14:05:00
2017-10-13 16:05:00;443;441.2099304;1;2017-10-13 15:05:00
2017-10-13 17:05:00;437;436.5037231;1;2017-10-13 16:05:00
2017-10-13 18:05:00;441;428.1184998;1;2017-10-13 17:05:00
2017-10-13 19:05:00;434;441.1882019;1;2017-10-13 18:05:00
2017-10-13 20:05:00;425;377.7357788;1;2017-10-13 19:05:00
2017-10-13 21:05:00;430;388.0357666;1;2017-10-13 20:05:00
2017-10-13 22:05:00;422;413.6643066;1;2017-10-13 21:05:00
2017-10-13 23:05:00;416;417.1567383;1;2017-10-13 22:05:00
2017-10-14 00:05:00;403;414.012207;1;2017-10-13 23:05:00
2017-10-14 01:05:00;390;401.7081299;1;2017-10-14 00:05:00
2017-10-14 02:05:00;377;381.900116;1;2017-10-14 01:05:00
2017-10-14 03:05:00;362;363.8630066;1;2017-10-14 02:05:00
2017-10-14 04:05:00;336;372.8672791;1;2017-10-14 03:05:00
2017-10-14 05:05:00;320;362.0917358;1;2017-10-14 04:05:00
2017-10-14 06:05:00;322;367.7505188;1;2017-10-14 05:05:00
2017-10-14 07:05:00;324;373.0709534;1;2017-10-14 06:05:00
2017-10-14 08:05:00;340;364.0911255;1;2017-10-14 07:05:00
2017-10-14 09:05:00;371;370.3027649;1;2017-10-14 08:05:00
2017-10-14 10:05:00;387;383.8418579;1;2017-10-14 09:05:00
2017-10-14 11:05:00;403;402.8122559;1;2017-10-14 10:05:00
2017-10-14 12:05:00;423;417.9186096;1;2017-10-14 11:05:00
2017-10-14 13:05:00;431;425.2182617;1;2017-10-14 12:05:00
2017-10-14 14:05:00;434;420.7043762;1;2017-10-14 13:05:00
2017-10-14 15:05:00;428;442.9965515;1;2017-10-14 14:05:00
2017-10-14 16:05:00;413;437.7279053;1;2017-10-14 15:05:00
2017-10-14 17:05:00;404;433.9555969;1;2017-10-14 16:05:00
2017-10-14 18:05:00;385;415.6228333;1;2017-10-14 17:05:00
2017-10-14 19:05:00;371;410.0567932;1;2017-10-14 18:05:00
2017-10-14 20:05:00;349;406.0085449;1;2017-10-14 19:05:00
2017-10-14 21:05:00;343;380.0945129;1;2017-10-14 20:05:00
2017-10-14 22:05:00;343;368.254425;1;2017-10-14 21:05:00
2017-10-14 23:05:00;346;370.5584106;1;2017-10-14 22:05:00
2017-10-15 00:05:00;347;357.0434875;1;2017-10-14 23:05:00
2017-10-15 01:05:00;334;349.575592;1;2017-10-15 00:05:00
2017-10-15 02:05:00;325;344.5285339;1;2017-10-15 01:05:00
2017-10-15 03:05:00;318;354.3594971;1;2017-10-15 02:05:00
2017-10-15 04:05:00;286;345.337616;1;2017-10-15 03:05:00
2017-10-15 05:05:00;283;345.5563049;1;2017-10-15 04:05:00
2017-10-15 06:05:00;274;346.0694885;1;2017-10-15 05:05:00
2017-10-15 07:05:00;273;348.7808533;1;2017-10-15 06:05:00
2017-10-15 08:05:00;277;339.5970459;1;2017-10-15 07:05:00
2017-10-15 09:05:00;289;341.9274902;1;2017-10-15 08:05:00
2017-10-15 10:05:00;313;340.9011536;1;2017-10-15 09:05:00
2017-10-15 11:05:00;332;338.8814392;1;2017-10-15 10:05:00
2017-10-15 12:05:00;376;346.2654419;1;2017-10-15 11:05:00
2017-10-15 13:05:00;398;356.3684082;1;2017-10-15 12:05:00
2017-10-15 14:05:00;403;357.5192566;1;2017-10-15 13:05:00
2017-10-15 15:05:00;406;368.4549255;1;2017-10-15 14:05:00
2017-10-15 16:05:00;401;371.8777771;1;2017-10-15 15:05:00
2017-10-15 17:05:00;400;381.264801;1;2017-10-15 16:05:00
2017-10-15 18:05:00;399;388.1602783;1;2017-10-15 17:05:00
2017-10-15 19:05:00;400;377.3522644;1;2017-10-15 18:05:00
2017-10-15 20:05:00;390;361.8917542;1;2017-10-15 19:05:00
2017-10-15 21:05:00;387;361.5744934;1;2017-10-15 20:05:00
2017-10-15 22:05:00;405;380.5653687;1;2017-10-15 21:05:00
2017-10-15 23:05:00;414;388.5503845;1;2017-10-15 22:05:00
2017-10-16 00:05:00;417;384.1106873;1;2017-10-15 23:05:00
2017-10-16 01:05:00;397;393.5643921;1;2017-10-16 00:05:00
2017-10-16 02:05:00;407;400.3442993;1;2017-10-16 01:05:00
2017-10-16 03:05:00;388;397.6719055;1;2017-10-16 02:05:00
2017-10-16 04:05:00;377;391.2671509;1;2017-10-16 03:05:00
2017-10-16 05:05:00;361;367.8802795;1;2017-10-16 04:05:00
2017-10-16 06:05:00;363;375.3531494;1;2017-10-16 05:05:00
2017-10-16 07:05:00;348;358.3522644;1;2017-10-16 06:05:00
2017-10-16 08:05:00;326;351.9683228;1;2017-10-16 07:05:00
2017-10-16 09:05:00;314;350.1893311;1;2017-10-16 08:05:00
2017-10-16 10:05:00;302;341.3460693;1;2017-10-16 09:05:00
2017-10-16 11:05:00;300;320.1125183;1;2017-10-16 10:05:00
2017-10-16 12:05:00;313;321.0561218;1;2017-10-16 11:05:00
2017-10-16 13:05:00;326;334.5601501;1;2017-10-16 12:05:00
2017-10-16 14:05:00;338;337.0476074;1;2017-10-16 13:05:00
2017-10-16 15:05:00;357;334.4891968;1;2017-10-16 14:05:00
2017-10-16 16:05:00;375;343.962616;1;2017-10-16 15:05:00
2017-10-16 17:05:00;383;340.9154968;1;2017-10-16 16:05:00
2017-10-16 18:05:00;408;347.8668518;1;2017-10-16 17:05:00
2017-10-16 19:05:00;421;348.6139526;1;2017-10-16 18:05:00
2017-10-16 20:05:00;433;384.5240479;1;2017-10-16 19:05:00
2017-10-16 21:05:00;446;389.0782166;1;2017-10-16 20:05:00
2017-10-16 22:05:00;449;414.7079773;1;2017-10-16 21:05:00
2017-10-16 23:05:00;460;418.8396606;1;2017-10-16 22:05:00
2017-10-17 00:05:00;460;428.674469;1;2017-10-16 23:05:00
2017-10-17 01:05:00;447;425.0429382;1;2017-10-17 00:05:00
2017-10-17 02:05:00;442;427.7532654;1;2017-10-17 01:05:00
2017-10-17 03:05:00;422;428.6931458;1;2017-10-17 02:05:00
2017-10-17 04:05:00;408;414.8049011;1;2017-10-17 03:05:00
2017-10-17 05:05:00;392;394.3091736;1;2017-10-17 04:05:00
2017-10-17 06:05:00;391;393.514679;1;2017-10-17 05:05:00
2017-10-17 07:05:00;393;395.952301;1;2017-10-17 06:05:00
2017-10-17 08:05:00;391;400.0863647;1;2017-10-17 07:05:00
2017-10-17 09:05:00;378;398.9469299;1;2017-10-17 08:05:00
2017-10-17 10:05:00;371;405.216156;1;2017-10-17 09:05:00
2017-10-17 11:05:00;371;400.5653687;1;2017-10-17 10:05:00
2017-10-17 12:05:00;377;406.8765259;1;2017-10-17 11:05:00
2017-10-17 13:05:00;394;416.2687073;1;2017-10-17 12:05:00
2017-10-17 14:05:00;387;413.8000488;1;2017-10-17 13:05:00
2017-10-17 15:05:00;390;415.5540466;1;2017-10-17 14:05:00
2017-10-17 16:05:00;370;413.6445007;1;2017-10-17 15:05:00
2017-10-17 17:05:00;363;408.9572144;1;2017-10-17 16:05:00
2017-10-17 18:05:00;359;403.5274658;1;2017-10-17 17:05:00
2017-10-17 19:05:00;355;390.2157593;1;2017-10-17 18:05:00
2017-10-17 20:05:00;367;379.7163086;1;2017-10-17 19:05:00
2017-10-17 21:05:00;372;382.0131226;1;2017-10-17 20:05:00
2017-10-17 22:05:00;362;383.6382141;1;2017-10-17 21:05:00
2017-10-17 23:05:00;404;376.2116089;1;2017-10-17 22:05:00
2017-10-18 00:05:00;401;392.2198181;1;2017-10-17 23:05:00
2017-10-18 01:05:00;399;396.9882813;1;2017-10-18 00:05:00
2017-10-18 02:05:00;382;368.8391113;1;2017-10-18 01:05:00
2017-10-18 03:05:00;385;392.6113281;1;2017-10-18 02:05:00
2017-10-18 04:05:00;383;387.4000854;1;2017-10-18 03:05:00
2017-10-18 05:05:00;373;367.1394043;1;2017-10-18 04:05:00
2017-10-18 06:05:00;361;360.1199951;1;2017-10-18 05:05:00
2017-10-18 07:05:00;352;352.7918396;1;2017-10-18 06:05:00
2017-10-18 08:05:00;366;363.18396;1;2017-10-18 07:05:00
2017-10-18 09:05:00;360;362.8435974;1;2017-10-18 08:05:00
2017-10-18 10:05:00;349;345.8572998;1;2017-10-18 09:05:00
2017-10-18 11:05:00;350;344.5213318;1;2017-10-18 10:05:00
2017-10-18 12:05:00;364;346.1252136;1;2017-10-18 11:05:00
2017-10-18 13:05:00;392;356.5930481;1;2017-10-18 12:05:00
2017-10-18 14:05:00;415;365.4927368;1;2017-10-18 13:05:00
2017-10-18 15:05:00;420;400.8128967;1;2017-10-18 14:05:00
2017-10-18 16:05:00;422;415.1367798;1;2017-10-18 15:05:00
2017-10-18 17:05:00;419;417.8350525;1;2017-10-18 16:05:00
2017-10-18 18:05:00;396;411.6858215;1;2017-10-18 17:05:00
2017-10-18 19:05:00;390;415.610199;1;2017-10-18 18:05:00
2017-10-18 20:05:00;380;395.3372803;1;2017-10-18 19:05:00
2017-10-18 21:05:00;394;389.7420044;1;2017-10-18 20:05:00
2017-10-18 22:05:00;389;376.7436829;1;2017-10-18 21:05:00
2017-10-18 23:05:00;392;389.7701416;1;2017-10-18 22:05:00
2017-10-19 00:05:00;400;412.9364014;1;2017-10-18 23:05:00
2017-10-19 01:05:00;404;415.4538879;1;2017-10-19 00:05:00
2017-10-19 02:05:00;387;411.8635864;1;2017-10-19 01:05:00
2017-10-19 03:05:00;387;411.1066895;1;2017-10-19 02:05:00
2017-10-19 04:05:00;386;407.3100891;1;2017-10-19 03:05:00
2017-10-19 05:05:00;387;409.8513794;1;2017-10-19 04:05:00
2017-10-19 06:05:00;384;408.7375793;1;2017-10-19 05:05:00
2017-10-19 07:05:00;382;408.6116333;1;2017-10-19 06:05:00
2017-10-19 08:05:00;381;412.135376;1;2017-10-19 07:05:00
2017-10-19 09:05:00;364;396.2155762;1;2017-10-19 08:05:00
2017-10-19 10:05:00;357;384.9656372;1;2017-10-19 09:05:00
2017-10-19 11:05:00;372;374.7941589;1;2017-10-19 10:05:00
2017-10-19 12:05:00;359;365.2367249;1;2017-10-19 11:05:00
2017-10-19 13:05:00;358;345.7583618;1;2017-10-19 12:05:00
2017-10-19 14:05:00;356;343.8300476;1;2017-10-19 13:05:00
2017-10-19 15:05:00;359;368.1889343;1;2017-10-19 14:05:00
2017-10-19 16:05:00;363;355.1582947;1;2017-10-19 15:05:00
2017-10-19 17:05:00;368;345.1738586;1;2017-10-19 16:05:00
2017-10-19 18:05:00;374;358.1535645;1;2017-10-19 17:05:00
2017-10-19 19:05:00;386;358.7310791;1;2017-10-19 18:05:00
2017-10-19 20:05:00;391;366.5322876;1;2017-10-19 19:05:00
2017-10-19 21:05:00;375;382.7016602;1;2017-10-19 20:05:00
2017-10-19 22:05:00;390;382.854187;1;2017-10-19 21:05:00
2017-10-19 23:05:00;405;399.2279053;1;2017-10-19 22:05:00
2017-10-20 00:05:00;408;412.4194946;1;2017-10-19 23:05:00
2017-10-20 01:05:00;400;420.1418762;1;2017-10-20 00:05:00
2017-10-20 02:05:00;409;396.6593323;1;2017-10-20 01:05:00
2017-10-20 03:05:00;407;396.5921631;1;2017-10-20 02:05:00
2017-10-20 04:05:00;403;389.4102478;1;2017-10-20 03:05:00
2017-10-20 05:05:00;405;392.489624;1;2017-10-20 04:05:00
2017-10-20 06:05:00;406;391.0174255;1;2017-10-20 05:05:00
2017-10-20 07:05:00;414;387.4073486;1;2017-10-20 06:05:00
2017-10-20 08:05:00;414;402.282074;1;2017-10-20 07:05:00
2017-10-20 09:05:00;406;412.2824402;1;2017-10-20 08:05:00
2017-10-20 10:05:00;372;389.215332;1;2017-10-20 09:05:00
2017-10-20 11:05:00;380;386.6657715;1;2017-10-20 10:05:00
2017-10-20 12:05:00;380;387.618042;1;2017-10-20 11:05:00
2017-10-20 13:05:00;354;351.0016785;1;2017-10-20 12:05:00
2017-10-20 14:05:00;344;374.7776489;1;2017-10-20 13:05:00
2017-10-20 15:05:00;342;376.1206055;1;2017-10-20 14:05:00
2017-10-20 16:05:00;313;371.5114136;1;2017-10-20 15:05:00
2017-10-20 17:05:00;315;361.481842;1;2017-10-20 16:05:00
2017-10-20 18:05:00;313;361.4353943;1;2017-10-20 17:05:00
2017-10-20 19:05:00;328;355.6105042;1;2017-10-20 18:05:00
2017-10-20 20:05:00;329;371.6192627;1;2017-10-20 19:05:00
2017-10-20 21:05:00;323;360.833252;1;2017-10-20 20:05:00
2017-10-20 22:05:00;309;351.0647583;1;2017-10-20 21:05:00
2017-10-20 23:05:00;302;354.8079834;1;2017-10-20 22:05:00
2017-10-21 00:05:00;294;345.8808594;1;2017-10-20 23:05:00
2017-10-21 01:05:00;283;341.7366943;1;2017-10-21 00:05:00
2017-10-21 02:05:00;300;344.4067688;1;2017-10-21 01:05:00
2017-10-21 03:05:00;308;343.502655;1;2017-10-21 02:05:00
2017-10-21 04:05:00;322;338.8968506;1;2017-10-21 03:05:00
2017-10-21 05:05:00;336;339.75;1;2017-10-21 04:05:00
2017-10-21 06:05:00;335;332.1855469;1;2017-10-21 05:05:00
2017-10-21 07:05:00;339;328.6195984;1;2017-10-21 06:05:00
2017-10-21 08:05:00;340;328.253479;1;2017-10-21 07:05:00
2017-10-21 09:05:00;349;327.5002747;1;2017-10-21 08:05:00
2017-10-21 10:05:00;357;323.1060791;1;2017-10-21 09:05:00
2017-10-21 11:05:00;354;324.8667908;1;2017-10-21 10:05:00
2017-10-21 12:05:00;350;320.8615723;1;2017-10-21 11:05:00
2017-10-21 13:05:00;346;317.1376343;1;2017-10-21 12:05:00
2017-10-21 14:05:00;353;322.4284058;1;2017-10-21 13:05:00
2017-10-21 15:05:00;367;346.5217896;1;2017-10-21 14:05:00
2017-10-21 16:05:00;384;358.6472168;1;2017-10-21 15:05:00
2017-10-21 17:05:00;394;359.8097839;1;2017-10-21 16:05:00
2017-10-21 18:05:00;403;366.0110474;1;2017-10-21 17:05:00
2017-10-21 19:05:00;404;368.7657776;1;2017-10-21 18:05:00
2017-10-21 20:05:00;386;373.6498413;1;2017-10-21 19:05:00
2017-10-21 21:05:00;368;365.7084351;1;2017-10-21 20:05:00
2017-10-21 22:05:00;349;340.4077148;1;2017-10-21 21:05:00
2017-10-21 23:05:00;343;335.7743225;1;2017-10-21 22:05:00
2017-10-22 00:05:00;354;343.7725525;1;2017-10-21 23:05:00
2017-10-22 01:05:00;363;350.1887207;1;2017-10-22 00:05:00
2017-10-22 02:05:00;372;349.6609192;1;2017-10-22 01:05:00
2017-10-22 03:05:00;381;357.6169434;1;2017-10-22 02:05:00
2017-10-22 04:05:00;400;361.4298401;1;2017-10-22 03:05:00
2017-10-22 05:05:00;421;363.9841919;1;2017-10-22 04:05:00
2017-10-22 06:05:00;429;394.4943542;1;2017-10-22 05:05:00
2017-10-22 07:05:00;434;407.4917297;1;2017-10-22 06:05:00
2017-10-22 08:05:00;436;410.7912292;1;2017-10-22 07:05:00
2017-10-22 09:05:00;426;415.4971924;1;2017-10-22 08:05:00
2017-10-22 10:05:00;421;414.8295898;1;2017-10-22 09:05:00
2017-10-22 11:05:00;422;407.0554504;1;2017-10-22 10:05:00
2017-10-22 12:05:00;427;400.7024536;1;2017-10-22 11:05:00
2017-10-22 13:05:00;421;402.7626343;1;2017-10-22 12:05:00
2017-10-22 14:05:00;419;402.9240112;1;2017-10-22 13:05:00
2017-10-22 15:05:00;429;399.8076477;1;2017-10-22 14:05:00
2017-10-22 16:05:00;438;404.4286804;1;2017-10-22 15:05:00
2017-10-22 17:05:00;452;408.3946838;1;2017-10-22 16:05:00
2017-10-22 18:05:00;458;409.8831482;1;2017-10-22 17:05:00
2017-10-22 19:05:00;461;421.9755249;1;2017-10-22 18:05:00
2017-10-22 20:05:00;452;422.372345;1;2017-10-22 19:05:00
2017-10-22 21:05:00;444;416.7316589;1;2017-10-22 20:05:00
2017-10-22 22:05:00;429;407.4181213;1;2017-10-22 21:05:00
2017-10-22 23:05:00;415;405.9556885;1;2017-10-22 22:05:00
2017-10-23 00:05:00;400;403.1401978;1;2017-10-22 23:05:00
2017-10-23 01:05:00;404;411.0175781;1;2017-10-23 00:05:00
2017-10-23 02:05:00;413;414.152832;1;2017-10-23 01:05:00
2017-10-23 03:05:00;410;419.8747864;1;2017-10-23 02:05:00
2017-10-23 04:05:00;409;411.8344727;1;2017-10-23 03:05:00
2017-10-23 05:05:00;412;426.4331665;1;2017-10-23 04:05:00
2017-10-23 06:05:00;406;428.5489197;1;2017-10-23 05:05:00
2017-10-23 07:05:00;397;404.1243286;1;2017-10-23 06:05:00
2017-10-23 08:05:00;391;406.4751282;1;2017-10-23 07:05:00
2017-10-23 09:05:00;395;412.8561401;1;2017-10-23 08:05:00
2017-10-23 10:05:00;413;411.447998;1;2017-10-23 09:05:00
2017-10-23 11:05:00;410;402.3101807;1;2017-10-23 10:05:00
2017-10-23 12:05:00;404;397.7023621;1;2017-10-23 11:05:00
2017-10-23 13:05:00;402;394.984314;1;2017-10-23 12:05:00
2017-10-23 14:05:00;397;400.2341919;1;2017-10-23 13:05:00
2017-10-23 15:05:00;409;391.0068665;1;2017-10-23 14:05:00
2017-10-23 16:05:00;408;381.0176392;1;2017-10-23 15:05:00
2017-10-23 17:05:00;400;387.1651611;1;2017-10-23 16:05:00
2017-10-23 18:05:00;400;389.8974915;1;2017-10-23 17:05:00
2017-10-23 19:05:00;400;400.2286072;1;2017-10-23 18:05:00
2017-10-23 20:05:00;396;400.6741028;1;2017-10-23 19:05:00
2017-10-23 21:05:00;408;416.0441895;1;2017-10-23 20:05:00
